N,Sample,DM,CP,Ash,aNDForm,ADICP,NDICP,SP,A2,B1,B2,C,A,B,kd,ERD6,Block,Column,Row,Position,Treatment,merged,Location,Year,Env,DM_201,CP_201,Ash_201,aNDForm_201,ADICP_201,NDICP_201,SP_201,A2_201,B1_201,B2_201,C_201,A_201,B_201,kd_201,ERD6_201,DM_202,CP_202,Ash_202,aNDForm_202,ADICP_202,NDICP_202,SP_202,A2_202,B1_202,B2_202,C_202,A_202,B_202,kd_202,ERD6_202
1070,73 177012,93.6,16.058,7.193,39.542,1.207,2.028,8.764,54.813,33.39,4.287,7.325,11.15,81.545,0.055,51.4,9,10,2,20,73,OR_2020,OR,2020,OR_2020,94.039,16.206,6.839,39.371,1.188,1.823,8.39,52.041,36.938,3.714,7.135,12.563,80.367,0.052,50.943,93.359,18.922,8.289,37.843,1.356,2.213,9.661,50.574,36.764,4.35,7.167,13.511,79.28,0.04,46.317
1071,74 452478,93.949,17.811,8.916,40.699,1.136,1.826,8.662,47.336,42.797,3.241,6.518,15.983,77.718,0.047,48.579,1,5,1,9,74,OR_2020,OR,2020,OR_2020,93.824,15.307,7.273,39.355,1.159,1.852,8.57,54.697,34.63,3.731,7.06,11.534,81.474,0.054,49.538,93.64,15.766,7.897,40.439,1.187,1.889,8.168,52.552,36.397,3.929,7.113,12.82,80.03,0.056,52.037
1072,75 452480,93.392,16.983,7.612,39.556,1.178,1.811,8.875,51.748,37.79,3.611,6.919,13.675,79.506,0.057,51.299,5,1,1,1,75,OR_2020,OR,2020,OR_2020,93.242,17.245,6.806,39.252,1.238,2.051,8.976,52.231,36.236,4.086,7.01,13.308,79.704,0.046,48.92,93.409,18.889,6.997,35.355,1.171,1.914,10.283,54.029,35.218,3.898,6.261,11.351,82.355,0.053,50.358
1073,76 452476,93.8,17.948,7.629,35.8,1.11,1.887,10.606,58.156,31.764,3.689,6.155,9.598,84.198,0.052,49.497,6,4,1,7,76,OR_2020,OR,2020,OR_2020,93.911,16.431,6.745,41.522,1.256,1.957,8.913,53.547,34.564,3.9,7.329,12.123,80.751,0.051,49.842,93.32,20.271,8.836,39.23,1.319,2.006,9.266,43.778,46.112,3.758,6.716,18.587,74.699,0.035,46.27
1074,77 452477,93.316,17.213,7.208,38.94,1.189,1.922,8.96,52.42,36.778,3.994,6.892,13.03,80.173,0.048,47.921,3,7,2,14,77,OR_2020,OR,2020,OR_2020,94.205,15.199,7.135,42.098,1.19,1.766,7.808,51.657,37.129,3.61,7.317,12.446,80.139,0.055,51.17,93.618,16.95,8.385,41.015,1.292,2.041,8.671,50.627,37.62,4.037,7.294,13.987,78.712,0.046,46.852
1075,78 452475,93.797,16.24,7.176,40.331,1.169,1.848,8.675,53.303,35.768,3.772,6.922,12.032,81.097,0.052,49.473,2,5,1,9,78,OR_2020,OR,2020,OR_2020,93.417,15.675,7.581,43.462,1.29,2.107,7.863,50.842,37.193,4.369,7.822,14.37,77.779,0.054,51.653,93.478,16.662,7.903,39.368,1.264,1.913,8.89,53.012,35.49,3.939,7.197,12.006,80.738,0.047,48.534
1076,79 452474,93.834,16.519,7.974,40.821,1.166,1.797,8.862,53.178,36.885,3.472,6.86,12.64,80.533,0.051,50.149,3,6,2,12,79,OR_2020,OR,2020,OR_2020,94.205,15.199,7.135,42.098,1.19,1.766,7.808,51.657,37.129,3.61,7.317,12.446,80.139,0.055,51.17,93.618,16.95,8.385,41.015,1.292,2.041,8.671,50.627,37.62,4.037,7.294,13.987,78.712,0.046,46.852
1077,8 467949,93.504,18.287,7.804,42.045,1.301,2.172,8.651,47.036,40.999,4.226,7.393,16.143,76.64,0.046,49.562,9,7,2,14,8,OR_2020,OR,2020,OR_2020,94.039,16.206,6.839,39.371,1.188,1.823,8.39,52.041,36.938,3.714,7.135,12.563,80.367,0.052,50.943,93.359,18.922,8.289,37.843,1.356,2.213,9.661,50.574,36.764,4.35,7.167,13.511,79.28,0.04,46.317
1078,80 452438,93.616,17.604,7.004,37.053,1.164,1.829,9.253,53.365,35.757,3.797,6.698,11.53,81.733,0.051,50.185,10,2,1,3,80,OR_2020,OR,2020,OR_2020,93.421,18.106,7.458,38.039,1.286,2.247,10.164,54.724,32.845,4.592,7.193,11.501,81.369,0.051,48.106,93.265,17.523,7.336,41.353,1.262,1.848,8.166,48.765,40.061,3.587,7.214,15.342,77.419,0.042,49.625
1079,81 452437,93.765,15.624,7.851,42.838,1.33,1.992,7.933,51.533,36.551,4.132,7.947,13.978,77.994,0.044,48.866,1,7,2,14,81,OR_2020,OR,2020,OR_2020,93.824,15.307,7.273,39.355,1.159,1.852,8.57,54.697,34.63,3.731,7.06,11.534,81.474,0.054,49.538,93.64,15.766,7.897,40.439,1.187,1.889,8.168,52.552,36.397,3.929,7.113,12.82,80.03,0.056,52.037
1080,82 440506,93.313,16.128,6.507,41.189,1.203,1.965,8.795,55.485,32.967,3.975,7.189,12.099,80.707,0.047,50.03,5,5,1,9,82,OR_2020,OR,2020,OR_2020,93.242,17.245,6.806,39.252,1.238,2.051,8.976,52.231,36.236,4.086,7.01,13.308,79.704,0.046,48.92,93.409,18.889,6.997,35.355,1.171,1.914,10.283,54.029,35.218,3.898,6.261,11.351,82.355,0.053,50.358
1081,83 440497,93.401,18.129,8.564,35.612,1.163,1.841,9.608,52.206,37.747,3.6,6.3,14.078,79.571,0.05,50.635,10,4,1,7,83,OR_2020,OR,2020,OR_2020,93.421,18.106,7.458,38.039,1.286,2.247,10.164,54.724,32.845,4.592,7.193,11.501,81.369,0.051,48.106,93.265,17.523,7.336,41.353,1.262,1.848,8.166,48.765,40.061,3.587,7.214,15.342,77.419,0.042,49.625
1082,84 440503,93.136,15.209,7.186,42.33,1.347,2.163,7.752,51.487,36.181,4.772,8.323,13.307,78.332,0.062,52.752,3,3,2,6,84,OR_2020,OR,2020,OR_2020,94.205,15.199,7.135,42.098,1.19,1.766,7.808,51.657,37.129,3.61,7.317,12.446,80.139,0.055,51.17,93.618,16.95,8.385,41.015,1.292,2.041,8.671,50.627,37.62,4.037,7.294,13.987,78.712,0.046,46.852
1083,85 430563,93.688,15.382,7.102,42.736,1.16,1.732,7.796,51.903,37.509,3.498,7.142,13.404,79.455,0.053,50.432,4,8,2,16,85,OR_2020,OR,2020,OR_2020,93.566,16.733,7.643,42.973,1.282,1.998,8.491,50.331,37.849,3.72,7.328,14.542,78.201,0.045,48.799,93.363,17.36,7.403,41.137,1.202,1.851,8.466,49.8,39.155,3.557,6.86,15.033,78.141,0.044,47.666
1084,86 430564,93.164,20.654,8.229,33.628,1.162,1.938,11.464,54.592,35.635,3.74,5.873,12.253,81.901,0.049,47.688,9,6,2,12,86,OR_2020,OR,2020,OR_2020,94.039,16.206,6.839,39.371,1.188,1.823,8.39,52.041,36.938,3.714,7.135,12.563,80.367,0.052,50.943,93.359,18.922,8.289,37.843,1.356,2.213,9.661,50.574,36.764,4.35,7.167,13.511,79.28,0.04,46.317
1085,87 426208,92.996,16.513,7.484,42.078,1.389,2.347,8.402,51.757,35.082,5.029,8.345,14.047,77.541,0.046,47.256,6,7,2,14,87,OR_2020,OR,2020,OR_2020,93.911,16.431,6.745,41.522,1.256,1.957,8.913,53.547,34.564,3.9,7.329,12.123,80.751,0.051,49.842,93.32,20.271,8.836,39.23,1.319,2.006,9.266,43.778,46.112,3.758,6.716,18.587,74.699,0.035,46.27
1086,88 430561,93.933,18.035,7.76,40.197,1.129,1.723,9.473,52.327,38.199,3.192,6.156,13.691,80.236,0.047,49.328,6,10,1,19,88,OR_2020,OR,2020,OR_2020,93.911,16.431,6.745,41.522,1.256,1.957,8.913,53.547,34.564,3.9,7.329,12.123,80.751,0.051,49.842,93.32,20.271,8.836,39.23,1.319,2.006,9.266,43.778,46.112,3.758,6.716,18.587,74.699,0.035,46.27
1087,89 346902,93.476,16.823,7.039,37.391,1.219,1.997,8.58,51.442,37.065,4.271,7.13,13.478,79.432,0.05,49.221,10,7,1,13,89,OR_2020,OR,2020,OR_2020,93.421,18.106,7.458,38.039,1.286,2.247,10.164,54.724,32.845,4.592,7.193,11.501,81.369,0.051,48.106,93.265,17.523,7.336,41.353,1.262,1.848,8.166,48.765,40.061,3.587,7.214,15.342,77.419,0.042,49.625
1088,9 467950,93.694,17.242,7.448,39.433,1.136,1.722,9.087,52.423,37.57,3.437,6.546,12.553,81.089,0.052,49.384,11,4,1,7,9,OR_2020,OR,2020,OR_2020,93.562,17.803,7.399,40.033,1.219,1.993,8.715,50.002,38.618,3.929,7.149,13.991,78.994,0.053,50.885,93.702,19.098,7.708,35.234,1.119,1.743,9.529,49.434,40.788,3.318,5.863,14.294,79.863,0.055,52.616
1089,90 346911,93.664,17.061,7.965,41.332,1.115,1.685,7.892,47.506,42.951,3.199,6.596,15.274,78.166,0.055,51.493,1,1,2,2,90,OR_2020,OR,2020,OR_2020,93.824,15.307,7.273,39.355,1.159,1.852,8.57,54.697,34.63,3.731,7.06,11.534,81.474,0.054,49.538,93.64,15.766,7.897,40.439,1.187,1.889,8.168,52.552,36.397,3.929,7.113,12.82,80.03,0.056,52.037
1090,91 CW104014,93.665,19.511,9.57,35.598,1.327,2.244,9.092,44.975,42.779,4.531,6.759,16.809,76.458,0.044,46.898,8,4,2,8,91,OR_2020,OR,2020,OR_2020,93.299,18.246,8.003,43.025,1.527,2.565,9.384,50.556,34.979,5.294,8.591,13.494,77.964,0.039,43.341,93.757,16.297,7.157,40.418,1.181,1.689,8.105,50.639,39.204,3.492,6.941,13.649,79.421,0.052,50.908
1091,92 340123,93.462,15.555,7.695,42.262,1.349,2.229,7.184,48.114,39.104,4.722,8.272,14.992,76.832,0.051,50.74,2,7,2,14,92,OR_2020,OR,2020,OR_2020,93.417,15.675,7.581,43.462,1.29,2.107,7.863,50.842,37.193,4.369,7.822,14.37,77.779,0.054,51.653,93.478,16.662,7.903,39.368,1.264,1.913,8.89,53.012,35.49,3.939,7.197,12.006,80.738,0.047,48.534
1092,93 467900,93.385,18.485,7.394,37.849,1.272,2.083,9.603,51.66,36.697,4.328,7.008,12.803,80.164,0.049,48.662,10,3,1,5,93,OR_2020,OR,2020,OR_2020,93.421,18.106,7.458,38.039,1.286,2.247,10.164,54.724,32.845,4.592,7.193,11.501,81.369,0.051,48.106,93.265,17.523,7.336,41.353,1.262,1.848,8.166,48.765,40.061,3.587,7.214,15.342,77.419,0.042,49.625
1093,94 467901,93.554,16.16,7.464,41.221,1.274,2.081,7.839,49.398,38.751,4.441,7.696,14.315,78.083,0.057,51.654,2,9,2,18,94,OR_2020,OR,2020,OR_2020,93.417,15.675,7.581,43.462,1.29,2.107,7.863,50.842,37.193,4.369,7.822,14.37,77.779,0.054,51.653,93.478,16.662,7.903,39.368,1.264,1.913,8.89,53.012,35.49,3.939,7.197,12.006,80.738,0.047,48.534
1094,95 467902,93.486,15.567,7.442,40.928,1.274,1.954,8.009,51.643,36.556,4.126,7.832,12.782,79.377,0.051,49.019,1,6,2,12,95,OR_2020,OR,2020,OR_2020,93.824,15.307,7.273,39.355,1.159,1.852,8.57,54.697,34.63,3.731,7.06,11.534,81.474,0.054,49.538,93.64,15.766,7.897,40.439,1.187,1.889,8.168,52.552,36.397,3.929,7.113,12.82,80.03,0.056,52.037
1095,96 467903,93.223,16.301,6.842,41.638,1.24,1.925,8.024,50.942,38.119,4.044,7.485,13.558,78.871,0.052,51.366,9,1,1,1,96,OR_2020,OR,2020,OR_2020,94.039,16.206,6.839,39.371,1.188,1.823,8.39,52.041,36.938,3.714,7.135,12.563,80.367,0.052,50.943,93.359,18.922,8.289,37.843,1.356,2.213,9.661,50.574,36.764,4.35,7.167,13.511,79.28,0.04,46.317
1096,97 467939,93.266,18.707,6.857,37.288,1.194,1.895,10.732,56.715,32.511,3.821,6.448,10.719,82.834,0.053,49.695,11,9,1,17,97,OR_2020,OR,2020,OR_2020,93.562,17.803,7.399,40.033,1.219,1.993,8.715,50.002,38.618,3.929,7.149,13.991,78.994,0.053,50.885,93.702,19.098,7.708,35.234,1.119,1.743,9.529,49.434,40.788,3.318,5.863,14.294,79.863,0.055,52.616
1097,98 wrangler,93.349,16.835,7.288,38.159,1.235,1.915,9.832,56.788,32.215,3.864,7.098,11.641,81.24,0.047,48.233,6,9,1,17,98,OR_2020,OR,2020,OR_2020,93.911,16.431,6.745,41.522,1.256,1.957,8.913,53.547,34.564,3.9,7.329,12.123,80.751,0.051,49.842,93.32,20.271,8.836,39.23,1.319,2.006,9.266,43.778,46.112,3.758,6.716,18.587,74.699,0.035,46.27
1098,99 467947,93.935,16.582,6.968,38.527,1.164,1.858,9.107,54.423,34.87,3.896,6.777,11.138,82.242,0.052,49.735,2,10,1,19,99,OR_2020,OR,2020,OR_2020,93.417,15.675,7.581,43.462,1.29,2.107,7.863,50.842,37.193,4.369,7.822,14.37,77.779,0.054,51.653,93.478,16.662,7.903,39.368,1.264,1.913,8.89,53.012,35.49,3.939,7.197,12.006,80.738,0.047,48.534
1541,30204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,65,OR_2020,OR,2020,OR_2020,93.417,15.675,7.581,43.462,1.29,2.107,7.863,50.842,37.193,4.369,7.822,14.37,77.779,0.054,51.653,93.478,16.662,7.903,39.368,1.264,1.913,8.89,53.012,35.49,3.939,7.197,12.006,80.738,0.047,48.534
1542,30802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,2,66,OR_2020,OR,2020,OR_2020,93.299,18.246,8.003,43.025,1.527,2.565,9.384,50.556,34.979,5.294,8.591,13.494,77.964,0.039,43.341,93.757,16.297,7.157,40.418,1.181,1.689,8.105,50.639,39.204,3.492,6.941,13.649,79.421,0.052,50.908
1543,30805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,2,5,169,OR_2020,OR,2020,OR_2020,93.299,18.246,8.003,43.025,1.527,2.565,9.384,50.556,34.979,5.294,8.591,13.494,77.964,0.039,43.341,93.757,16.297,7.157,40.418,1.181,1.689,8.105,50.639,39.204,3.492,6.941,13.649,79.421,0.052,50.908
