N,Sample,DM,CP,Ash,aNDForm,ADICP,NDICP,SP,A2,B1,B2,C,A,B,kd,ERD6,Block,Column,Row,Position,Treatment,merged,Location,Year,Env,DM_201,CP_201,Ash_201,aNDForm_201,ADICP_201,NDICP_201,SP_201,A2_201,B1_201,B2_201,C_201,A_201,B_201,kd_201,ERD6_201,DM_202,CP_202,Ash_202,aNDForm_202,ADICP_202,NDICP_202,SP_202,A2_202,B1_202,B2_202,C_202,A_202,B_202,kd_202,ERD6_202
1102,15336,94.098,22.22,8.041,25.926,0.795,1.224,11.574,52.744,41.613,1.745,3.543,10.989,85.373,0.06,53.526,2,2,3,7,76,WA_2021,WA,2021,WA_2021,94.211,20.131,8.116,29.963,0.809,1.316,10.475,53.238,40.235,2.216,4.131,11.304,84.607,0.061,53.609,94.497,18.358,7.282,29.061,0.779,1.277,10.819,59.728,33.203,2.175,4.397,7.224,88.294,0.059,50.562
1104,15338,93.899,19.143,8.151,31.005,0.897,1.302,10.593,55.811,37.136,2.3,4.709,10.162,85.031,0.057,50.402,1,1,1,1,123,WA_2021,WA,2021,WA_2021,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057
1105,15339,94.792,15.218,6.408,30.028,0.82,1.301,9.21,60.456,30.652,2.878,5.429,6.412,87.922,0.052,47.194,7,2,2,6,11,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1108,15342,94.738,16.938,6.566,25.68,0.787,1.206,10.268,61.362,30.654,2.682,4.917,5.381,89.45,0.051,47.535,7,5,2,18,129,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1109,15343,94.743,17.315,6.583,26.823,0.81,1.242,9.9,58.151,33.717,2.737,5.146,6.64,88.176,0.059,50.423,7,2,3,7,135,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1112,15346,94.241,20.34,7.865,28.865,0.849,1.324,12.223,60.617,32.388,2.289,4.316,5.987,89.717,0.058,46.918,5,1,3,3,128,WA_2021,WA,2021,WA_2021,94.501,18.286,7.248,30.974,0.847,1.162,10.388,57.085,35.493,2.146,4.879,7.711,87.447,0.058,50.112,94.829,18.082,7.153,28.978,0.919,1.326,10.392,57.328,34.178,2.95,5.327,7.085,87.494,0.053,48.537
1117,15351,94.455,18.043,7.355,30.69,0.852,1.208,10.566,58.799,33.505,2.277,4.831,7.572,87.461,0.056,48.89,11,1,1,1,167,WA_2021,WA,2021,WA_2021,94.261,17.791,6.871,28.597,0.864,1.292,10.448,58.588,33.422,2.621,4.9,7.429,87.577,0.053,48.65,94.575,20.155,7.062,29.18,0.824,1.284,11.367,57.813,34.98,2.307,4.17,7.824,87.905,0.056,49.601
1124,15358,94.665,16.398,6.369,27.773,0.826,1.26,9.73,59.103,32.548,2.824,5.222,6.313,88.357,0.058,50.571,10,3,2,10,21,WA_2021,WA,2021,WA_2021,94.884,17.226,6.054,28.854,0.835,1.311,9.653,57.041,34.363,2.907,5.187,6.899,87.877,0.055,49.133,94.489,18.331,7.684,29.345,0.864,1.262,10.757,58.453,33.942,2.407,4.777,8.008,87.092,0.051,47.072
1125,15359,94.735,18.079,7.499,30.687,0.844,1.289,9.568,54.155,38.518,2.555,4.832,9.89,85.173,0.058,51.08,3,5,2,18,182,WA_2021,WA,2021,WA_2021,94.119,20.16,7.725,28.148,0.808,1.212,11.446,57.172,36.392,1.974,4.086,8.435,87.356,0.06,51.284,94.247,19.431,7.61,30.138,0.827,1.117,10.84,56.527,36.868,1.883,4.362,8.389,87.255,0.06,51.13
1130,15364,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057,1,4,3,15,202,WA_2021,WA,2021,WA_2021,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057
1133,15367,94.268,16.659,6.893,30.823,0.844,1.269,10.031,60.097,31.699,2.671,5.283,7.237,87.46,0.053,47.497,7,5,1,17,18,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1136,15374,94.7,16.347,6.496,25.273,0.731,1.183,9.524,59.217,32.76,2.706,4.701,6.593,88.427,0.06,50.985,10,2,2,6,1,WA_2021,WA,2021,WA_2021,94.884,17.226,6.054,28.854,0.835,1.311,9.653,57.041,34.363,2.907,5.187,6.899,87.877,0.055,49.133,94.489,18.331,7.684,29.345,0.864,1.262,10.757,58.453,33.942,2.407,4.777,8.008,87.092,0.051,47.072
1138,15376,94.709,15.53,6.475,29.143,0.798,1.221,9.067,58.467,33.443,2.733,5.318,6.836,87.716,0.058,50.406,6,3,2,10,117,WA_2021,WA,2021,WA_2021,94.545,16.336,6.496,29.365,0.815,1.319,9.841,59.995,31.847,2.858,5.147,6.489,88.398,0.056,48.447,94.472,22.669,8.466,27.523,0.824,1.21,12.745,56.492,38.046,1.88,3.487,8.653,87.923,0.058,49.958
1139,15377,94.213,19.802,7.574,27.254,0.792,1.165,10.545,54.708,38.877,2.034,4.185,9.753,85.909,0.057,51.161,2,1,3,3,43,WA_2021,WA,2021,WA_2021,94.211,20.131,8.116,29.963,0.809,1.316,10.475,53.238,40.235,2.216,4.131,11.304,84.607,0.061,53.609,94.497,18.358,7.282,29.061,0.779,1.277,10.819,59.728,33.203,2.175,4.397,7.224,88.294,0.059,50.562
1140,15378,94.143,19.326,7.52,29.473,0.793,1.237,11.015,58.349,35.12,2.259,4.278,7.797,87.854,0.063,51.257,6,5,4,20,171,WA_2021,WA,2021,WA_2021,94.545,16.336,6.496,29.365,0.815,1.319,9.841,59.995,31.847,2.858,5.147,6.489,88.398,0.056,48.447,94.472,22.669,8.466,27.523,0.824,1.21,12.745,56.492,38.046,1.88,3.487,8.653,87.923,0.058,49.958
1144,15382,94.134,18.742,7.651,30.052,0.819,1.3,10.817,58.675,34.242,2.24,4.538,8.337,87.157,0.058,49.856,1,4,1,13,133,WA_2021,WA,2021,WA_2021,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057
1145,15383,94.459,19.215,6.549,24.43,0.776,1.174,11.137,59.229,33.988,2.31,4.344,5.95,89.468,0.06,52.503,3,4,2,14,12,WA_2021,WA,2021,WA_2021,94.119,20.16,7.725,28.148,0.808,1.212,11.446,57.172,36.392,1.974,4.086,8.435,87.356,0.06,51.284,94.247,19.431,7.61,30.138,0.827,1.117,10.84,56.527,36.868,1.883,4.362,8.389,87.255,0.06,51.13
1147,15385,94.58,19.072,8.131,29.161,0.798,1.213,10.228,54.45,39,2.076,4.214,10.411,85.362,0.057,51.863,2,3,1,9,158,WA_2021,WA,2021,WA_2021,94.211,20.131,8.116,29.963,0.809,1.316,10.475,53.238,40.235,2.216,4.131,11.304,84.607,0.061,53.609,94.497,18.358,7.282,29.061,0.779,1.277,10.819,59.728,33.203,2.175,4.397,7.224,88.294,0.059,50.562
1148,15386,94.866,16.811,6.907,32.39,0.87,1.296,10.042,58.655,32.745,2.662,5.385,6.704,87.919,0.056,47.596,7,4,1,13,8,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1149,15387,94.281,18.692,8.23,32.068,0.862,1.195,9.099,49.825,43.172,2.205,4.823,12.503,82.745,0.058,51.614,5,5,3,19,161,WA_2021,WA,2021,WA_2021,94.501,18.286,7.248,30.974,0.847,1.162,10.388,57.085,35.493,2.146,4.879,7.711,87.447,0.058,50.112,94.829,18.082,7.153,28.978,0.919,1.326,10.392,57.328,34.178,2.95,5.327,7.085,87.494,0.053,48.537
1150,15388,94.215,21.588,8.498,28.522,0.849,1.244,12.082,56.071,37.549,1.794,3.992,9.392,86.624,0.059,50.303,1,2,1,5,126,WA_2021,WA,2021,WA_2021,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057
1153,15391,94.609,20.45,7.56,28.341,0.848,1.231,12.047,58.973,34.512,2.252,4.219,7.219,88.611,0.055,47.102,7,3,4,12,163,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1158,15396,94.205,19.19,7.868,30.85,0.887,1.191,9.975,53.166,40.086,2.13,4.714,10.865,84.383,0.057,52.016,2,3,3,11,78,WA_2021,WA,2021,WA_2021,94.211,20.131,8.116,29.963,0.809,1.316,10.475,53.238,40.235,2.216,4.131,11.304,84.607,0.061,53.609,94.497,18.358,7.282,29.061,0.779,1.277,10.819,59.728,33.203,2.175,4.397,7.224,88.294,0.059,50.562
1161,15399,94.448,17.872,7.095,29.773,0.846,1.229,10.939,61.277,31.173,2.444,4.965,5.755,89.381,0.057,48.391,7,2,1,5,72,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1162,15400,94.691,19.666,7.303,27.038,0.811,1.318,11.89,61.207,31.489,2.377,4.265,6.161,89.53,0.054,48.278,4,1,1,1,149,WA_2021,WA,2021,WA_2021,94.768,16.882,6.771,31.234,0.802,1.328,10.199,60.293,31.497,2.599,4.976,6.267,88.82,0.059,49.773,94.258,20.327,8.066,29.011,0.802,1.272,10.674,52.978,40.639,2.199,4.015,11.796,84.289,0.057,51.221
1163,15401,94.606,19.127,7.102,28.896,0.836,1.344,11.448,60.616,31.645,2.553,4.674,5.857,89.556,0.056,48.326,8,3,1,9,10,WA_2021,WA,2021,WA_2021,94.749,16.855,7.003,31.132,0.872,1.327,10.204,60.15,31.294,2.799,5.241,5.861,88.882,0.054,46.846,94.847,17.784,7.139,28.213,0.769,1.254,10.554,59.118,33.553,2.522,4.416,7.29,88.414,0.059,50.767
1168,15406,94.583,19.414,7.528,29.488,0.865,1.23,10.949,56.798,36.159,2.24,4.653,8.662,86.649,0.052,49.058,7,1,4,4,143,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1169,15407,94.854,17.293,7.789,33.696,0.877,1.239,9.987,57.286,34.737,2.469,5.17,8.319,86.543,0.058,47.817,9,5,4,20,187,WA_2021,WA,2021,WA_2021,94.647,17.215,6.599,27.165,0.831,1.305,10.424,59.545,31.858,2.917,5.122,5.716,89.012,0.053,47.517,94.639,17.968,6.587,27.184,0.834,1.34,10.801,59.748,32.438,2.954,4.667,6.969,88.229,0.05,49.379
1171,15409,94.557,18.64,6.938,27.296,0.82,1.178,10.602,57.894,35.476,2.238,4.5,7.598,87.657,0.058,50.416,2,5,3,19,90,WA_2021,WA,2021,WA_2021,94.211,20.131,8.116,29.963,0.809,1.316,10.475,53.238,40.235,2.216,4.131,11.304,84.607,0.061,53.609,94.497,18.358,7.282,29.061,0.779,1.277,10.819,59.728,33.203,2.175,4.397,7.224,88.294,0.059,50.562
1172,15410,94.559,16.923,6.945,30.88,0.853,1.258,10.076,59.586,31.924,2.606,5.177,7.055,87.678,0.055,47.834,9,1,4,4,110,WA_2021,WA,2021,WA_2021,94.647,17.215,6.599,27.165,0.831,1.305,10.424,59.545,31.858,2.917,5.122,5.716,89.012,0.053,47.517,94.639,17.968,6.587,27.184,0.834,1.34,10.801,59.748,32.438,2.954,4.667,6.969,88.229,0.05,49.379
1173,15411,94.428,18.824,7.328,25.473,0.789,1.203,10.914,58.048,34.56,2.278,4.525,7.123,88.357,0.06,51.579,7,5,3,19,74,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1175,15413,94.73,18.309,6.294,23.87,0.786,1.25,10.652,58.899,33.287,2.78,4.657,6.033,89.15,0.054,49.774,8,2,3,7,137,WA_2021,WA,2021,WA_2021,94.749,16.855,7.003,31.132,0.872,1.327,10.204,60.15,31.294,2.799,5.241,5.861,88.882,0.054,46.846,94.847,17.784,7.139,28.213,0.769,1.254,10.554,59.118,33.553,2.522,4.416,7.29,88.414,0.059,50.767
1178,15416,94.773,15.756,7.189,33.083,0.834,1.26,9.693,60.096,31.474,2.496,5.278,6.944,87.827,0.06,50.126,7,1,1,1,38,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1179,15417,94.736,17.495,7.634,32.972,0.879,1.352,9.999,57.105,34.935,2.572,5.241,8.695,86.228,0.059,50.298,6,1,1,1,188,WA_2021,WA,2021,WA_2021,94.545,16.336,6.496,29.365,0.815,1.319,9.841,59.995,31.847,2.858,5.147,6.489,88.398,0.056,48.447,94.472,22.669,8.466,27.523,0.824,1.21,12.745,56.492,38.046,1.88,3.487,8.653,87.923,0.058,49.958
1181,15419,94.574,18.846,7.727,31.639,0.874,1.218,9.988,53.597,39.086,2.295,4.826,9.8,85.435,0.055,49.949,7,1,3,3,150,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1189,15427,94.829,18.082,7.153,28.978,0.919,1.326,10.392,57.328,34.178,2.95,5.327,7.085,87.494,0.053,48.537,5,4,2,14,202,WA_2021,WA,2021,WA_2021,94.501,18.286,7.248,30.974,0.847,1.162,10.388,57.085,35.493,2.146,4.879,7.711,87.447,0.058,50.112,94.829,18.082,7.153,28.978,0.919,1.326,10.392,57.328,34.178,2.95,5.327,7.085,87.494,0.053,48.537
1190,15428,94.927,15.485,5.543,25.089,0.772,1.276,9.072,59.716,31.401,3.18,5.317,5.13,89.232,0.055,49.458,7,3,3,11,64,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1191,15429,94.57,17.789,7.284,29.661,0.823,1.175,9.959,55.972,36.829,2.279,4.789,8.087,86.909,0.062,51.619,5,4,3,15,67,WA_2021,WA,2021,WA_2021,94.501,18.286,7.248,30.974,0.847,1.162,10.388,57.085,35.493,2.146,4.879,7.711,87.447,0.058,50.112,94.829,18.082,7.153,28.978,0.919,1.326,10.392,57.328,34.178,2.95,5.327,7.085,87.494,0.053,48.537
1192,15430,94.472,22.669,8.466,27.523,0.824,1.21,12.745,56.492,38.046,1.88,3.487,8.653,87.923,0.058,49.958,6,1,4,4,202,WA_2021,WA,2021,WA_2021,94.545,16.336,6.496,29.365,0.815,1.319,9.841,59.995,31.847,2.858,5.147,6.489,88.398,0.056,48.447,94.472,22.669,8.466,27.523,0.824,1.21,12.745,56.492,38.046,1.88,3.487,8.653,87.923,0.058,49.958
1193,15431,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387,7,1,2,2,202,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1196,15434,94.361,19.243,6.731,28.753,0.839,1.347,10.729,56.534,36.006,2.514,4.558,8.358,87.092,0.057,50.699,1,5,1,17,37,WA_2021,WA,2021,WA_2021,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057
1197,15435,94.614,18.87,7.194,25.903,0.788,1.307,11.229,60.469,32.353,2.438,4.327,6.021,89.524,0.061,51.336,2,1,1,1,35,WA_2021,WA,2021,WA_2021,94.211,20.131,8.116,29.963,0.809,1.316,10.475,53.238,40.235,2.216,4.131,11.304,84.607,0.061,53.609,94.497,18.358,7.282,29.061,0.779,1.277,10.819,59.728,33.203,2.175,4.397,7.224,88.294,0.059,50.562
1203,15441,93.89,19.515,8.451,29.529,0.79,1.141,9.68,51.45,42.202,1.856,4.118,12.667,83.092,0.056,52.46,1,4,4,16,32,WA_2021,WA,2021,WA_2021,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057
1204,15442,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,7,4,3,15,201,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1211,15449,94.202,22.44,8.329,25.028,0.805,1.274,13.429,61.008,33.246,1.925,3.431,6.709,89.627,0.058,49.287,2,3,2,10,195,WA_2021,WA,2021,WA_2021,94.211,20.131,8.116,29.963,0.809,1.316,10.475,53.238,40.235,2.216,4.131,11.304,84.607,0.061,53.609,94.497,18.358,7.282,29.061,0.779,1.277,10.819,59.728,33.203,2.175,4.397,7.224,88.294,0.059,50.562
1213,15451,94.409,18.957,6.867,26.229,0.783,1.177,11.045,58.963,33.695,2.301,4.286,6.799,88.815,0.058,50.337,10,2,1,5,57,WA_2021,WA,2021,WA_2021,94.884,17.226,6.054,28.854,0.835,1.311,9.653,57.041,34.363,2.907,5.187,6.899,87.877,0.055,49.133,94.489,18.331,7.684,29.345,0.864,1.262,10.757,58.453,33.942,2.407,4.777,8.008,87.092,0.051,47.072
1214,15452,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,1,1,4,4,201,WA_2021,WA,2021,WA_2021,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057
1215,15453,94.779,16.118,6.782,31.397,0.839,1.214,9.351,58.505,32.932,2.583,5.333,7.021,87.517,0.057,49.764,10,1,4,4,96,WA_2021,WA,2021,WA_2021,94.884,17.226,6.054,28.854,0.835,1.311,9.653,57.041,34.363,2.907,5.187,6.899,87.877,0.055,49.133,94.489,18.331,7.684,29.345,0.864,1.262,10.757,58.453,33.942,2.407,4.777,8.008,87.092,0.051,47.072
1217,15455,94.481,18.652,6.866,25.836,0.795,1.247,10.871,59.331,33.465,2.557,4.526,6.444,88.893,0.059,50.843,3,3,2,10,50,WA_2021,WA,2021,WA_2021,94.119,20.16,7.725,28.148,0.808,1.212,11.446,57.172,36.392,1.974,4.086,8.435,87.356,0.06,51.284,94.247,19.431,7.61,30.138,0.827,1.117,10.84,56.527,36.868,1.883,4.362,8.389,87.255,0.06,51.13
1219,15457,94.948,14.461,5.471,29.332,0.793,1.33,8.409,59.857,30.79,3.164,5.68,6.127,88.059,0.053,48.303,7,4,2,14,51,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1224,15462,94.748,19.458,7.271,28.479,0.836,1.283,11.515,59.207,33.458,2.43,4.41,6.821,88.756,0.055,48.311,7,4,4,16,192,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1225,15463,93.984,21.434,8.691,27.975,0.835,1.208,12.405,58.021,35.835,1.804,3.918,8.514,87.525,0.058,50.171,3,2,4,8,186,WA_2021,WA,2021,WA_2021,94.119,20.16,7.725,28.148,0.808,1.212,11.446,57.172,36.392,1.974,4.086,8.435,87.356,0.06,51.284,94.247,19.431,7.61,30.138,0.827,1.117,10.84,56.527,36.868,1.883,4.362,8.389,87.255,0.06,51.13
1226,15464,94.47,16.769,6.68,27.825,0.801,1.309,9.593,58.164,33.669,2.857,5.078,7.195,87.55,0.055,47.933,7,2,4,8,54,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1227,15465,94.02,17.768,7.565,28.994,0.795,1.213,9.94,57.617,35.231,2.193,4.66,8.328,86.756,0.062,51.876,5,4,4,16,138,WA_2021,WA,2021,WA_2021,94.501,18.286,7.248,30.974,0.847,1.162,10.388,57.085,35.493,2.146,4.879,7.711,87.447,0.058,50.112,94.829,18.082,7.153,28.978,0.919,1.326,10.392,57.328,34.178,2.95,5.327,7.085,87.494,0.053,48.537
1228,15466,94.699,16.784,6.212,26.828,0.757,1.191,9.77,59.48,32.821,2.669,4.839,6.035,89.022,0.059,50.36,7,3,1,9,27,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1229,15467,94.34,19.358,7.844,29.37,0.855,1.152,10.486,54.661,38.841,1.975,4.382,10.336,85.219,0.054,50.272,1,3,3,11,121,WA_2021,WA,2021,WA_2021,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057
1234,15472,94.481,17.397,7.293,30.645,0.776,1.321,9.124,54.328,38.135,2.493,4.792,10.383,84.981,0.062,53.239,3,3,1,9,114,WA_2021,WA,2021,WA_2021,94.119,20.16,7.725,28.148,0.808,1.212,11.446,57.172,36.392,1.974,4.086,8.435,87.356,0.06,51.284,94.247,19.431,7.61,30.138,0.827,1.117,10.84,56.527,36.868,1.883,4.362,8.389,87.255,0.06,51.13
1235,15473,94.617,16.492,6.087,26.381,0.778,1.286,9.395,58.148,33.338,2.959,5.147,6.093,88.687,0.057,49.556,7,5,4,20,70,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1236,15474,94.524,19.012,7.613,28.287,0.836,1.266,11.148,58.141,34.338,2.551,4.552,7.36,88.008,0.056,47.3,9,4,4,16,155,WA_2021,WA,2021,WA_2021,94.647,17.215,6.599,27.165,0.831,1.305,10.424,59.545,31.858,2.917,5.122,5.716,89.012,0.053,47.517,94.639,17.968,6.587,27.184,0.834,1.34,10.801,59.748,32.438,2.954,4.667,6.969,88.229,0.05,49.379
1238,15476,94.252,19.603,8.458,31.047,0.842,1.201,10.719,55.198,37.987,2,4.371,9.846,85.75,0.06,51.828,1,1,3,3,162,WA_2021,WA,2021,WA_2021,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057
1241,15479,94.389,18.23,7.456,29.175,0.825,1.254,10.188,57.292,34.914,2.356,4.77,7.861,87.242,0.061,51.087,1,3,2,10,69,WA_2021,WA,2021,WA_2021,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057
1244,15482,94.261,17.791,6.871,28.597,0.864,1.292,10.448,58.588,33.422,2.621,4.9,7.429,87.577,0.053,48.65,11,5,1,17,201,WA_2021,WA,2021,WA_2021,94.261,17.791,6.871,28.597,0.864,1.292,10.448,58.588,33.422,2.621,4.9,7.429,87.577,0.053,48.65,94.575,20.155,7.062,29.18,0.824,1.284,11.367,57.813,34.98,2.307,4.17,7.824,87.905,0.056,49.601
1245,15483,94.592,16.019,6.394,28.726,0.81,1.464,9.557,60.746,30.097,3.246,5.501,6.067,88.278,0.054,47.225,7,3,2,10,45,WA_2021,WA,2021,WA_2021,94.792,16.708,6.462,28.464,0.821,1.227,9.704,57.954,33.887,2.732,5.239,6.382,88.29,0.058,49.24,94.605,19.437,7.775,28.973,0.883,1.242,11.19,57.461,35.208,2.425,4.651,7.369,87.965,0.052,48.387
1246,15484,94.106,18.748,8.296,32.181,0.856,1.196,9.239,50.613,42.644,1.975,4.684,12.592,82.749,0.058,53.253,2,5,4,20,140,WA_2021,WA,2021,WA_2021,94.211,20.131,8.116,29.963,0.809,1.316,10.475,53.238,40.235,2.216,4.131,11.304,84.607,0.061,53.609,94.497,18.358,7.282,29.061,0.779,1.277,10.819,59.728,33.203,2.175,4.397,7.224,88.294,0.059,50.562
