N,Sample,DM,CP,Ash,aNDForm,ADICP,NDICP,SP,A2,B1,B2,C,A,B,kd,ERD6,Block,Column,Row,Position,Treatment,merged,Location,Year,Env,DM_201,CP_201,Ash_201,aNDForm_201,ADICP_201,NDICP_201,SP_201,A2_201,B1_201,B2_201,C_201,A_201,B_201,kd_201,ERD6_201,DM_202,CP_202,Ash_202,aNDForm_202,ADICP_202,NDICP_202,SP_202,A2_202,B1_202,B2_202,C_202,A_202,B_202,kd_202,ERD6_202
1099,15333,94.303,17.419,8.294,36.743,1.03,1.509,8.669,50.987,39.695,2.999,6.013,12.253,81.86,0.063,54.095,11,1,1,1,2,OR_2021,OR,2021,OR_2021,93.557,18.345,8.071,37.284,1.168,1.818,8.655,48.694,41.021,3.794,6.47,14.122,79.364,0.054,52.659,93.625,19.925,8.875,34.645,1.096,1.663,10.138,50.863,40.095,3.155,5.435,14.31,80.296,0.047,50.821
1100,15334,94.028,16.39,8.346,39.86,1.185,1.78,8.234,49.849,39.551,3.853,7.053,13.383,79.72,0.067,54.422,1,2,2,4,55,OR_2021,OR,2021,OR_2021,94.035,18.291,8.791,38.276,1.168,1.813,9.21,49.273,40.181,3.648,6.371,13.828,80.025,0.054,50.038,94.237,15.227,8.047,39.093,1.017,1.498,8.122,54.014,36.382,3.063,6.351,11.778,81.808,0.066,54.221
1101,15335,94.097,18.169,8.156,34.474,1.121,1.836,10.114,55.185,34.49,3.805,6.243,10.03,83.803,0.059,51.796,8,3,2,6,118,OR_2021,OR,2021,OR_2021,94.169,19.19,8.075,36.109,1.126,1.82,10.043,51.932,37.58,3.543,6.157,12.408,81.572,0.05,49.287,94.022,18.643,8.663,34.587,1.102,1.586,10.352,54.838,36.1,3.049,5.638,11.546,82.861,0.056,52.876
1103,15337,94.009,16.514,7.432,35.842,1.069,1.605,8.99,53.756,36.275,3.426,6.104,11.591,82.462,0.061,52.675,10,9,2,18,7,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1106,15340,93.281,19.128,8.777,35.76,1.09,1.735,9.086,48.113,42.392,3.332,5.779,15.811,78.366,0.048,48.632,10,4,1,7,83,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1107,15341,94.246,19.444,8.176,35.021,1.026,1.555,9.618,49.428,41.89,2.896,5.303,13.608,81.164,0.057,52.842,6,3,1,5,188,OR_2021,OR,2021,OR_2021,94.023,18.595,7.821,38.226,1.094,1.726,9.374,50.558,39.464,3.33,5.948,13.19,81.115,0.049,48.649,93.778,17.433,9.247,33.998,1.026,1.573,9.013,51.535,39.241,3.249,5.589,13.2,81.273,0.066,54.727
1110,15344,93.923,18.993,8.074,34.155,1.038,1.599,9.696,51.353,39.371,3.213,5.675,12.165,82.26,0.06,52.96,10,3,2,6,45,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1111,15345,93.874,19.203,8.426,36.613,1.107,1.646,9.052,47.354,43.449,3.216,5.899,15.27,79.051,0.052,51.971,10,2,1,3,80,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1113,15347,93.901,21.014,8.367,31.051,1.099,1.763,11.893,55.271,35.741,3.51,5.349,9.611,85.147,0.057,50.488,4,5,2,10,44,OR_2021,OR,2021,OR_2021,94.113,17.074,7.923,40.579,1.174,1.725,8.689,50.439,38.776,3.567,6.707,13.2,80.236,0.052,49.645,94.005,19.063,8.002,37.205,1.103,1.587,9.442,49.902,40.613,3.009,5.633,14.468,79.875,0.043,48.606
1114,15348,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,10,9,1,17,201,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1115,15349,94.115,20.22,7.735,33.638,1.038,1.459,11.546,56.835,34.814,2.648,5.067,9.789,85.263,0.048,48.123,11,6,2,12,42,OR_2021,OR,2021,OR_2021,93.557,18.345,8.071,37.284,1.168,1.818,8.655,48.694,41.021,3.794,6.47,14.122,79.364,0.054,52.659,93.625,19.925,8.875,34.645,1.096,1.663,10.138,50.863,40.095,3.155,5.435,14.31,80.296,0.047,50.821
1116,15350,93.516,20.331,8.283,35.734,1.15,1.854,9.786,47.508,42.674,3.825,5.802,15.464,78.921,0.05,49.64,5,9,2,18,39,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
1118,15352,93.963,18.376,8.18,35.303,1.093,1.742,10.147,54.766,35.579,3.534,5.866,10.856,83.291,0.053,49.326,7,9,2,18,174,OR_2021,OR,2021,OR_2021,94.396,14.927,7.293,38.095,1.078,1.584,8.102,53.788,35.658,3.375,6.628,10.702,82.545,0.062,53.62,93.642,20.723,9.845,34.8,1.092,1.666,9.617,45.289,45.749,2.984,5.475,16.285,78.309,0.055,52.229
1119,15353,93.888,17.131,7.649,33.807,1.012,1.471,9.579,56.108,35.17,2.815,5.83,10.122,84.003,0.064,55.516,8,1,2,2,66,OR_2021,OR,2021,OR_2021,94.169,19.19,8.075,36.109,1.126,1.82,10.043,51.932,37.58,3.543,6.157,12.408,81.572,0.05,49.287,94.022,18.643,8.663,34.587,1.102,1.586,10.352,54.838,36.1,3.049,5.638,11.546,82.861,0.056,52.876
1120,15354,94.032,18.369,8.079,38.813,1.106,1.692,10.001,54.091,36.041,3.181,5.963,12.336,81.783,0.054,50.607,10,1,2,2,157,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1121,15355,94.268,18.311,8.441,35.449,0.973,1.442,9.453,51.873,39.753,2.689,5.315,12.142,82.597,0.06,52.466,10,2,2,4,6,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1122,15356,93.716,18.95,8.916,35.608,1.062,1.546,9.029,48.307,42.862,2.989,5.662,14.488,79.833,0.058,53.035,8,4,2,8,91,OR_2021,OR,2021,OR_2021,94.169,19.19,8.075,36.109,1.126,1.82,10.043,51.932,37.58,3.543,6.157,12.408,81.572,0.05,49.287,94.022,18.643,8.663,34.587,1.102,1.586,10.352,54.838,36.1,3.049,5.638,11.546,82.861,0.056,52.876
1123,15357,93.799,17.627,7.599,38.53,1.077,1.658,8.826,51.156,39.194,3.226,6.175,13.359,80.697,0.056,51.362,7,4,1,7,70,OR_2021,OR,2021,OR_2021,94.396,14.927,7.293,38.095,1.078,1.584,8.102,53.788,35.658,3.375,6.628,10.702,82.545,0.062,53.62,93.642,20.723,9.845,34.8,1.092,1.666,9.617,45.289,45.749,2.984,5.475,16.285,78.309,0.055,52.229
1126,15360,93.658,19.683,7.579,36.658,1.111,1.792,9.629,48.719,41.448,3.674,5.863,14.521,79.864,0.053,48.732,9,7,1,13,33,OR_2021,OR,2021,OR_2021,93.673,18.521,8.671,35.688,1.184,1.853,10.041,53.29,36.025,3.774,6.362,11.772,82.009,0.053,50.122,93.738,20.185,8.754,36.465,1.091,1.612,8.579,41.833,49.77,2.876,5.413,19.428,75.205,0.044,49.984
1127,15361,94.217,17.819,8.244,35.977,1.128,1.703,9.698,53.537,36.506,3.74,6.259,10.691,83.21,0.062,52.397,10,6,2,12,106,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1128,15362,93.83,20.825,8.457,31.343,0.918,1.479,10.576,51.173,41.112,2.495,4.644,12.169,83.179,0.059,51.963,6,7,1,13,129,OR_2021,OR,2021,OR_2021,94.023,18.595,7.821,38.226,1.094,1.726,9.374,50.558,39.464,3.33,5.948,13.19,81.115,0.049,48.649,93.778,17.433,9.247,33.998,1.026,1.573,9.013,51.535,39.241,3.249,5.589,13.2,81.273,0.066,54.727
1129,15363,93.902,17.362,7.414,35.385,1.095,1.607,9.968,56.574,33.604,3.393,6.077,10.15,83.908,0.052,49.658,11,5,2,10,1,OR_2021,OR,2021,OR_2021,93.557,18.345,8.071,37.284,1.168,1.818,8.655,48.694,41.021,3.794,6.47,14.122,79.364,0.054,52.659,93.625,19.925,8.875,34.645,1.096,1.663,10.138,50.863,40.095,3.155,5.435,14.31,80.296,0.047,50.821
1131,15365,93.824,16.552,7.019,38.508,1.014,1.575,9.628,57.557,32.641,3.169,5.899,9.826,84.426,0.062,52.113,11,3,2,6,136,OR_2021,OR,2021,OR_2021,93.557,18.345,8.071,37.284,1.168,1.818,8.655,48.694,41.021,3.794,6.47,14.122,79.364,0.054,52.659,93.625,19.925,8.875,34.645,1.096,1.663,10.138,50.863,40.095,3.155,5.435,14.31,80.296,0.047,50.821
1132,15366,94.033,17.073,6.726,37.169,1.108,1.771,9.224,54.501,34.913,3.685,6.471,11.102,82.68,0.057,52.645,5,4,1,7,22,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
1134,15368,93.638,16.96,7.59,35.476,1.087,1.607,9.163,55.106,35.121,3.233,6.274,11.204,82.442,0.06,53.43,10,8,1,15,107,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1135,15373,93.392,20.896,7.939,35.47,1.119,1.782,10.179,48.383,42.184,3.259,5.521,15.054,79.574,0.044,50.865,5,2,1,3,154,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
1137,15375,94.192,14.659,6.892,39.263,1.164,1.792,7.875,53.743,34.676,4.119,7.289,11.28,81.449,0.057,52.461,2,2,2,4,65,OR_2021,OR,2021,OR_2021,94.478,17.125,8.474,40.873,1.127,1.638,8.477,49.589,40.346,3.241,6.466,14.219,79.406,0.054,51.802,94.064,18.793,8.523,36.465,1.008,1.422,8.749,47.41,44.005,2.602,5.346,15.219,79.432,0.051,51.259
1141,15379,94.18,18.204,8.678,38.237,1.112,1.691,9.389,51.428,38.869,3.108,6.081,13.106,80.855,0.052,50.69,8,10,2,20,184,OR_2021,OR,2021,OR_2021,94.169,19.19,8.075,36.109,1.126,1.82,10.043,51.932,37.58,3.543,6.157,12.408,81.572,0.05,49.287,94.022,18.643,8.663,34.587,1.102,1.586,10.352,54.838,36.1,3.049,5.638,11.546,82.861,0.056,52.876
1142,15380,93.813,20.014,8.74,33.675,1.051,1.675,10.223,50.976,39.684,3.074,5.304,13.647,81.039,0.048,48.985,11,6,1,11,198,OR_2021,OR,2021,OR_2021,93.557,18.345,8.071,37.284,1.168,1.818,8.655,48.694,41.021,3.794,6.47,14.122,79.364,0.054,52.659,93.625,19.925,8.875,34.645,1.096,1.663,10.138,50.863,40.095,3.155,5.435,14.31,80.296,0.047,50.821
1143,15381,94.228,17.577,7.487,34.934,1.009,1.529,9.072,52.259,38.225,3.107,5.74,11.313,83.034,0.061,54.012,10,7,2,14,127,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1146,15384,93.887,17.681,7.9,34.627,1.039,1.625,9.398,53.341,37.221,3.321,5.805,11.197,83.026,0.059,52.744,10,4,2,8,147,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1151,15389,94.027,15.901,8.048,37.905,1.184,1.74,8.435,53.107,35.567,3.913,7.131,11.55,81.452,0.057,51.179,6,7,2,14,87,OR_2021,OR,2021,OR_2021,94.023,18.595,7.821,38.226,1.094,1.726,9.374,50.558,39.464,3.33,5.948,13.19,81.115,0.049,48.649,93.778,17.433,9.247,33.998,1.026,1.573,9.013,51.535,39.241,3.249,5.589,13.2,81.273,0.066,54.727
1152,15390,93.938,17.542,7.577,34.589,1.051,1.66,9.361,53.613,36.719,3.398,5.934,11.55,82.681,0.061,54.65,8,1,1,1,58,OR_2021,OR,2021,OR_2021,94.169,19.19,8.075,36.109,1.126,1.82,10.043,51.932,37.58,3.543,6.157,12.408,81.572,0.05,49.287,94.022,18.643,8.663,34.587,1.102,1.586,10.352,54.838,36.1,3.049,5.638,11.546,82.861,0.056,52.876
1154,15392,93.928,19.895,8.056,33.914,0.996,1.545,10.132,50.539,41.033,2.926,5.124,13.027,81.95,0.054,49.528,9,9,1,17,128,OR_2021,OR,2021,OR_2021,93.673,18.521,8.671,35.688,1.184,1.853,10.041,53.29,36.025,3.774,6.362,11.772,82.009,0.053,50.122,93.738,20.185,8.754,36.465,1.091,1.612,8.579,41.833,49.77,2.876,5.413,19.428,75.205,0.044,49.984
1155,15393,93.973,16.959,7.983,37.878,1.039,1.565,9.232,55.162,35.346,3.013,5.993,11.377,82.714,0.058,53.152,11,4,2,8,26,OR_2021,OR,2021,OR_2021,93.557,18.345,8.071,37.284,1.168,1.818,8.655,48.694,41.021,3.794,6.47,14.122,79.364,0.054,52.659,93.625,19.925,8.875,34.645,1.096,1.663,10.138,50.863,40.095,3.155,5.435,14.31,80.296,0.047,50.821
1156,15394,93.642,20.723,9.845,34.8,1.092,1.666,9.617,45.289,45.749,2.984,5.475,16.285,78.309,0.055,52.229,7,10,1,19,202,OR_2021,OR,2021,OR_2021,94.396,14.927,7.293,38.095,1.078,1.584,8.102,53.788,35.658,3.375,6.628,10.702,82.545,0.062,53.62,93.642,20.723,9.845,34.8,1.092,1.666,9.617,45.289,45.749,2.984,5.475,16.285,78.309,0.055,52.229
1157,15395,94.148,16.833,7.113,35.321,1.034,1.635,8.661,51.948,37.783,3.529,6.127,11.506,82.414,0.063,54.338,5,3,2,6,17,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
1159,15397,93.847,18.597,8.37,37.129,1.085,1.644,8.349,46.359,44.086,3.221,5.929,15.592,78.537,0.057,53.193,8,2,1,3,36,OR_2021,OR,2021,OR_2021,94.169,19.19,8.075,36.109,1.126,1.82,10.043,51.932,37.58,3.543,6.157,12.408,81.572,0.05,49.287,94.022,18.643,8.663,34.587,1.102,1.586,10.352,54.838,36.1,3.049,5.638,11.546,82.861,0.056,52.876
1160,15398,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,5,3,1,5,201,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
1164,15402,93.953,18.981,7.507,40.283,1.185,1.734,9.164,48.333,41.402,3.58,6.322,14.989,78.948,0.047,49.046,9,8,1,15,23,OR_2021,OR,2021,OR_2021,93.673,18.521,8.671,35.688,1.184,1.853,10.041,53.29,36.025,3.774,6.362,11.772,82.009,0.053,50.122,93.738,20.185,8.754,36.465,1.091,1.612,8.579,41.833,49.77,2.876,5.413,19.428,75.205,0.044,49.984
1165,15403,94.052,17.376,7.915,36.747,1.079,1.642,9.451,54.376,35.872,3.282,6.228,10.947,82.963,0.062,52.991,9,10,2,20,73,OR_2021,OR,2021,OR_2021,93.673,18.521,8.671,35.688,1.184,1.853,10.041,53.29,36.025,3.774,6.362,11.772,82.009,0.053,50.122,93.738,20.185,8.754,36.465,1.091,1.612,8.579,41.833,49.77,2.876,5.413,19.428,75.205,0.044,49.984
1166,15404,93.928,17.037,8.071,36.604,1.111,1.647,8.422,50.041,39.938,3.416,6.357,12.91,80.631,0.059,54.046,3,9,2,18,177,OR_2021,OR,2021,OR_2021,93.967,16.902,8.476,36.336,1.103,1.699,9.263,54.274,35.646,3.408,6.287,11.219,82.496,0.064,54.99,94.118,17.848,7.197,39.327,1.201,1.807,9,50.416,38.898,3.717,6.523,13.333,80.175,0.047,50.769
1167,15405,93.746,19.785,7.894,37.178,1.209,1.841,9.955,49.716,40.283,3.709,6.188,14.21,79.858,0.044,48.858,5,1,1,1,75,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
1170,15408,94.532,16.166,8.407,38.464,1.11,1.617,8.608,52.768,36.797,3.319,6.483,11.685,81.97,0.057,50.935,6,3,2,6,140,OR_2021,OR,2021,OR_2021,94.023,18.595,7.821,38.226,1.094,1.726,9.374,50.558,39.464,3.33,5.948,13.19,81.115,0.049,48.649,93.778,17.433,9.247,33.998,1.026,1.573,9.013,51.535,39.241,3.249,5.589,13.2,81.273,0.066,54.727
1174,15412,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297,10,5,2,10,202,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1176,15414,93.974,18.028,7.432,34.628,1.047,1.685,9.489,53.221,36.906,3.498,5.805,11.803,82.48,0.06,54.095,9,2,1,3,64,OR_2021,OR,2021,OR_2021,93.673,18.521,8.671,35.688,1.184,1.853,10.041,53.29,36.025,3.774,6.362,11.772,82.009,0.053,50.122,93.738,20.185,8.754,36.465,1.091,1.612,8.579,41.833,49.77,2.876,5.413,19.428,75.205,0.044,49.984
1177,15415,94.324,16.854,8.214,40.198,1.068,1.593,8.411,50.41,39.895,2.992,6.276,13.961,79.701,0.059,51.79,1,1,2,2,90,OR_2021,OR,2021,OR_2021,94.035,18.291,8.791,38.276,1.168,1.813,9.21,49.273,40.181,3.648,6.371,13.828,80.025,0.054,50.038,94.237,15.227,8.047,39.093,1.017,1.498,8.122,54.014,36.382,3.063,6.351,11.778,81.808,0.066,54.221
1180,15418,94.035,18.291,8.791,38.276,1.168,1.813,9.21,49.273,40.181,3.648,6.371,13.828,80.025,0.054,50.038,1,2,1,3,201,OR_2021,OR,2021,OR_2021,94.035,18.291,8.791,38.276,1.168,1.813,9.21,49.273,40.181,3.648,6.371,13.828,80.025,0.054,50.038,94.237,15.227,8.047,39.093,1.017,1.498,8.122,54.014,36.382,3.063,6.351,11.778,81.808,0.066,54.221
1182,15420,93.861,17.519,7.62,36.232,1.054,1.643,8.34,49.662,40.405,3.546,6.021,12.421,81.575,0.06,54.513,10,8,2,16,103,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1183,15421,93.973,20.115,7.468,31.062,1.009,1.537,10.258,50.857,40.924,2.853,5.198,11.737,83.132,0.059,53.333,11,7,1,13,43,OR_2021,OR,2021,OR_2021,93.557,18.345,8.071,37.284,1.168,1.818,8.655,48.694,41.021,3.794,6.47,14.122,79.364,0.054,52.659,93.625,19.925,8.875,34.645,1.096,1.663,10.138,50.863,40.095,3.155,5.435,14.31,80.296,0.047,50.821
1184,15422,93.919,19.29,8.042,31.972,0.984,1.653,10.235,53.844,37.334,3.228,5.139,11.137,83.677,0.057,52.786,11,10,1,19,124,OR_2021,OR,2021,OR_2021,93.557,18.345,8.071,37.284,1.168,1.818,8.655,48.694,41.021,3.794,6.47,14.122,79.364,0.054,52.659,93.625,19.925,8.875,34.645,1.096,1.663,10.138,50.863,40.095,3.155,5.435,14.31,80.296,0.047,50.821
1185,15423,93.993,19.861,8.483,33.251,1.038,1.646,10.54,52.785,38.14,3.282,5.238,11.67,83.065,0.057,52.079,10,10,2,20,175,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1186,15424,93.738,20.185,8.754,36.465,1.091,1.612,8.579,41.833,49.77,2.876,5.413,19.428,75.205,0.044,49.984,9,4,1,7,202,OR_2021,OR,2021,OR_2021,93.673,18.521,8.671,35.688,1.184,1.853,10.041,53.29,36.025,3.774,6.362,11.772,82.009,0.053,50.122,93.738,20.185,8.754,36.465,1.091,1.612,8.579,41.833,49.77,2.876,5.413,19.428,75.205,0.044,49.984
1187,15425,93.715,19.326,8.572,33.511,1.006,1.619,9.032,47.262,43.658,3.076,5.272,14.916,79.8,0.057,53.274,10,6,1,11,172,OR_2021,OR,2021,OR_2021,93.982,18.618,7.419,37.014,1.095,1.642,9.905,52.895,37.157,3.167,5.947,11.527,82.727,0.055,50.987,94.026,19.622,8.827,33.583,0.993,1.489,9.636,49.357,42.317,2.72,5.068,13.833,81.096,0.058,53.297
1188,15426,93.988,18.444,8.387,33.191,1.022,1.599,9.425,51.012,39.752,3.363,5.434,12.466,82.019,0.061,54.413,6,5,2,10,185,OR_2021,OR,2021,OR_2021,94.023,18.595,7.821,38.226,1.094,1.726,9.374,50.558,39.464,3.33,5.948,13.19,81.115,0.049,48.649,93.778,17.433,9.247,33.998,1.026,1.573,9.013,51.535,39.241,3.249,5.589,13.2,81.273,0.066,54.727
1194,15432,93.419,19.329,8.804,34.575,0.981,1.448,9.363,49.33,42.727,2.352,5.133,15.016,79.916,0.061,55.727,8,10,1,19,61,OR_2021,OR,2021,OR_2021,94.169,19.19,8.075,36.109,1.126,1.82,10.043,51.932,37.58,3.543,6.157,12.408,81.572,0.05,49.287,94.022,18.643,8.663,34.587,1.102,1.586,10.352,54.838,36.1,3.049,5.638,11.546,82.861,0.056,52.876
1195,15433,93.778,17.433,9.247,33.998,1.026,1.573,9.013,51.535,39.241,3.249,5.589,13.2,81.273,0.066,54.727,6,6,2,12,202,OR_2021,OR,2021,OR_2021,94.023,18.595,7.821,38.226,1.094,1.726,9.374,50.558,39.464,3.33,5.948,13.19,81.115,0.049,48.649,93.778,17.433,9.247,33.998,1.026,1.573,9.013,51.535,39.241,3.249,5.589,13.2,81.273,0.066,54.727
