N,Sample,DM,CP,Ash,aNDForm,ADICP,NDICP,SP,A2,B1,B2,C,A,B,kd,ERD6,Block,Column,Row,Position,Treatment,merged,Location,Year,Env,DM_201,CP_201,Ash_201,aNDForm_201,ADICP_201,NDICP_201,SP_201,A2_201,B1_201,B2_201,C_201,A_201,B_201,kd_201,ERD6_201,DM_202,CP_202,Ash_202,aNDForm_202,ADICP_202,NDICP_202,SP_202,A2_202,B1_202,B2_202,C_202,A_202,B_202,kd_202,ERD6_202
634,13589,93.016,17.805,7.923,37.037,0.88,1.343,9.543,53.964,38.428,2.399,4.727,13.43,81.783,0.054,50.006,7,1,3,3,150,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
635,13590,92.86,19.374,8.204,35.997,0.937,1.495,11.201,57.329,34.743,2.855,4.991,9.864,85.309,0.056,48.559,11,4,1,13,60,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
636,13591,93.341,17.505,7.842,32.62,0.848,1.403,9.363,54.507,37.59,3.009,4.893,11.341,83.833,0.062,55.081,6,4,2,14,46,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
637,13592,93.194,17.118,7.394,37.559,0.812,1.184,9.228,54.31,38.433,2.271,4.895,11.217,84.105,0.064,53.525,11,4,3,15,62,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
638,13593,92.939,15.895,7.445,37.411,0.855,1.304,10.04,61.942,30.06,2.679,5.215,7.944,86.905,0.059,49.833,11,4,4,16,81,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
639,13594,93.176,17.966,7.421,30.373,0.929,1.516,10.727,59.674,31.935,3.532,5.235,8.056,86.838,0.056,50.349,7,2,2,6,11,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
640,13594,93.209,17.648,7.935,35.984,0.903,1.327,10.571,59.337,33.022,2.61,5.155,8.365,86.744,0.056,49.005,7,2,1,5,72,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
641,13595,93.131,19.739,9.123,36.613,1.029,1.622,10.43,52.892,38.49,3.216,4.992,13.961,80.952,0.044,48.019,7,4,4,16,192,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
642,13596,92.858,16.192,8.174,35.59,0.955,1.52,9.288,56.911,34.068,3.259,5.605,10.564,83.751,0.052,49.318,7,2,4,8,54,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
643,13597,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,7,4,3,15,201,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
644,13598,92.811,15.224,7.123,35.208,0.866,1.381,9.618,61.53,29.275,3.231,5.566,6.786,87.916,0.058,49.941,7,3,1,9,27,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
645,13599,92.784,20.609,8.657,34.795,0.959,1.456,11.282,54.364,38.262,2.554,4.382,13.11,82.437,0.047,47.47,3,2,3,7,145,WA_2020,WA,2020,WA_2020,92.93,19.744,8.17,36.522,0.987,1.466,10.668,53.687,38.232,2.629,4.835,12.907,82.329,0.048,49.155,92.733,20.859,8.809,33.652,0.984,1.444,11.142,53.235,39.597,2.623,4.586,13.603,81.962,0.051,49.464
646,13600,92.827,18.344,8.551,37.688,0.904,1.258,9.948,54.605,37.979,2.16,4.854,12.882,82.275,0.056,49.901,1,1,1,1,123,WA_2020,WA,2020,WA_2020,92.74,18.795,8.259,38.22,1.043,1.441,10.774,55.78,35.826,2.706,5.358,11.657,83.057,0.042,45.92,93.258,17.512,8.097,37.214,0.942,1.517,10.395,59.303,32.234,2.994,5.171,9.691,85.065,0.05,48.079
647,13601,92.775,19.255,8.343,30.944,0.866,1.391,11.267,58.245,33.988,2.795,4.607,8.72,86.78,0.061,50.418,7,5,3,19,74,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
648,13602,92.723,21.078,8.974,32.802,0.925,1.405,11.92,56.601,36.292,2.507,4.203,11.656,84.132,0.046,46.856,3,2,4,8,186,WA_2020,WA,2020,WA_2020,92.93,19.744,8.17,36.522,0.987,1.466,10.668,53.687,38.232,2.629,4.835,12.907,82.329,0.048,49.155,92.733,20.859,8.809,33.652,0.984,1.444,11.142,53.235,39.597,2.623,4.586,13.603,81.962,0.051,49.464
649,13603,92.986,14.611,5.858,28.288,0.731,1.343,9.291,62.662,28.585,3.573,5.144,5.529,89.045,0.06,51.104,7,3,3,11,64,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
650,13604,92.945,19.291,9.113,35.816,0.978,1.537,11.049,56.318,35.733,2.962,4.915,12.259,82.887,0.049,48.44,4,4,2,14,190,WA_2020,WA,2020,WA_2020,93.046,19.179,8.117,37.192,0.989,1.609,10.567,55.552,35.97,3.164,5.205,11.771,83.04,0.049,48.339,92.775,18.615,8.102,36.224,0.943,1.413,10.784,57.331,34.696,2.707,4.892,10.513,84.632,0.054,50.576
651,13605,92.892,18.683,7.913,36.856,0.937,1.489,11.438,60.387,31.685,2.86,5.091,8.907,86.122,0.053,47.641,7,1,1,1,38,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
652,13606,92.942,19.22,10.164,34.657,0.963,1.503,9.807,51.821,40.016,3.16,4.631,13.697,81.535,0.046,49.386,4,2,2,6,165,WA_2020,WA,2020,WA_2020,93.046,19.179,8.117,37.192,0.989,1.609,10.567,55.552,35.97,3.164,5.205,11.771,83.04,0.049,48.339,92.775,18.615,8.102,36.224,0.943,1.413,10.784,57.331,34.696,2.707,4.892,10.513,84.632,0.054,50.576
653,13607,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991,7,1,2,2,202,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
654,13608,92.571,20.032,8.816,35.63,1.016,1.469,11.056,54.502,38.104,2.952,4.882,12.628,82.423,0.041,47.755,7,3,4,12,163,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
655,13609,93.164,17.955,7.921,37.987,0.835,1.203,9.108,51.315,41.624,2.044,4.478,14.9,80.756,0.057,52.245,11,4,2,14,157,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
656,13610,92.879,20.972,7.705,34.989,0.888,1.291,10.881,51.49,42.286,2.143,4.113,14.192,81.756,0.05,51.464,11,3,1,9,9,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
657,13611,93.052,17.807,8.677,40.39,1.073,1.57,9.607,54.535,36.344,2.972,5.853,12.88,81.253,0.051,49.569,2,4,1,13,82,WA_2020,WA,2020,WA_2020,92.894,19.554,8.591,36.84,0.955,1.49,10.816,55.125,36.999,2.661,4.808,12.068,83.166,0.052,50.328,93.441,19.392,7.697,35.703,0.956,1.489,11.418,59.137,32.811,3.009,4.837,9.538,85.856,0.045,47.066
658,13612,93.059,20.442,8.028,35.251,0.974,1.44,11.266,55.456,36.973,2.812,4.715,11.623,83.775,0.041,45.273,7,1,4,4,143,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
659,13613,92.894,19.554,8.591,36.84,0.955,1.49,10.816,55.125,36.999,2.661,4.808,12.068,83.166,0.052,50.328,2,4,2,14,201,WA_2020,WA,2020,WA_2020,92.894,19.554,8.591,36.84,0.955,1.49,10.816,55.125,36.999,2.661,4.808,12.068,83.166,0.052,50.328,93.441,19.392,7.697,35.703,0.956,1.489,11.418,59.137,32.811,3.009,4.837,9.538,85.856,0.045,47.066
660,13614,93.1,18.36,8.279,34.241,0.876,1.415,10.224,55.557,36.663,2.808,4.8,11.215,84.131,0.057,50.885,3,3,1,9,114,WA_2020,WA,2020,WA_2020,92.93,19.744,8.17,36.522,0.987,1.466,10.668,53.687,38.232,2.629,4.835,12.907,82.329,0.048,49.155,92.733,20.859,8.809,33.652,0.984,1.444,11.142,53.235,39.597,2.623,4.586,13.603,81.962,0.051,49.464
661,13615,93.302,18.519,7.819,34.986,0.838,1.221,9.725,53.127,39.803,2.259,4.386,12.396,83.24,0.059,53.014,11,3,2,10,147,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
662,13616,92.941,16.792,8.002,37.844,0.983,1.591,9.121,55.257,35.689,3.326,5.736,11.434,82.812,0.056,51.857,7,5,4,20,70,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
