gen,ID_2020_A,OR_2020_A,OR_2021_A,WA_2020_A,WA_2021_A,all_A,ID_2020_A2,OR_2020_A2,OR_2021_A2,WA_2020_A2,WA_2021_A2,all_A2,ID_2020_ADICP,OR_2020_ADICP,OR_2021_ADICP,WA_2020_ADICP,WA_2021_ADICP,all_ADICP,ID_2020_aNDForm,OR_2020_aNDForm,OR_2021_aNDForm,WA_2020_aNDForm,WA_2021_aNDForm,all_aNDForm,ID_2020_Ash,OR_2020_Ash,OR_2021_Ash,WA_2020_Ash,WA_2021_Ash,all_Ash,ID_2020_B,OR_2020_B,OR_2021_B,WA_2020_B,WA_2021_B,all_B,ID_2020_B1,OR_2020_B1,OR_2021_B1,WA_2020_B1,WA_2021_B1,all_B1,ID_2020_B2,OR_2020_B2,OR_2021_B2,WA_2020_B2,WA_2021_B2,all_B2,ID_2020_C,OR_2020_C,OR_2021_C,WA_2020_C,WA_2021_C,all_C,ID_2020_CP,OR_2020_CP,OR_2021_CP,WA_2020_CP,WA_2021_CP,all_CP,ID_2020_ER6,OR_2020_ER6,OR_2021_ER6,WA_2020_ER6,WA_2021_ER6,all_ER6,ID_2020_kd,OR_2020_kd,OR_2021_kd,WA_2020_kd,WA_2021_kd,all_kd,ID_2020_NDICP,OR_2020_NDICP,OR_2021_NDICP,WA_2020_NDICP,WA_2021_NDICP,all_NDICP,ID_2020_SP,OR_2020_SP,OR_2021_SP,WA_2020_SP,WA_2021_SP,all_SP,PC1,PC2,PC3
161,14.6336528635669,14.0178208095383,13.8408173187276,9.94731854227775,10.1596683897692,12.5198555847759,48.9847982783562,51.1864229496658,50.9582846668007,59.9277021971439,53.7950209092629,52.9704458002459,0.80183739898222,1.25474540268884,1.05886167016083,0.842542716460212,0.810592843192466,0.953716006296913,27.7225301844318,38.1242480956376,38.561870605514,34.9657739246692,30.9521435836403,34.0653132787786,11.532710041524,7.78548916745436,8.44181449010491,8.51972993717135,7.63163911900902,8.78227655105273,82.0689743420032,79.2305562648186,80.4280931360242,85.5018928673181,84.5255615117319,82.3510156243792,46.4444166490173,38.1342102949564,40.4128395158378,33.5918961321743,37.8377217563996,39.2842168696771,1.58347301227512,4.07631170809724,2.92164082050983,2.36299949959654,2.207053166029,2.63029564130155,3.39284379962892,6.80905261534334,6.14745732675272,4.51661241832425,4.44143975326857,5.06148118266356,23.4302258019479,18.1320521304534,18.304228325654,19.3566993955979,18.3877464077744,19.5221904122855,57.3873335369513,49.904132420462,52.6303408188856,48.4097477374542,50.4598609107691,51.7582830849044,0.0656460347760467,0.0492823093217678,0.0557067843477368,0.0540899890004404,0.0578726999334605,0.0565195634758904,1.20012082912814,2.03014779843993,1.49606133550054,1.37620975593007,1.21854395941245,1.46421673568223,11.4495149331807,9.50380180081013,8.23519294532044,10.8783841768042,9.70672532452702,9.9547238361285,23.08193719,-11.43169299,3.753081978
162,14.7670509077371,12.9723626468108,12.930004501831,12.4557286145304,7.98642157657187,12.2223136494962,48.3727937469048,53.4609257496794,52.4890502107732,54.2668086805881,57.5928050260732,53.2364766828037,0.801644810899178,1.15735370026579,1.08467893538841,0.9387643958121,0.819220427037251,0.960332453880545,28.4303312177844,36.2735909921412,36.845915577207,35.3538322931821,29.8896543008286,33.3586648762287,11.5500308448878,7.58981043810748,8.30164050640368,8.1311416893811,7.44783025824389,8.60409074740479,81.5767100965598,80.5784367544377,81.1658136986163,82.4763118834483,87.1061143369334,82.5806773539991,46.4773328543761,36.454882884449,38.8985689453627,37.5676160332877,34.8780441486125,38.8552889732176,1.77676224947563,3.81443203217981,2.86887692274621,2.91415008566816,2.50256553371516,2.77535736475699,3.5692804260328,6.15427702767856,5.76749178441453,4.90274688576588,4.6462688913608,5.00801300305051,21.6169144741736,17.2985457145343,17.9288089945854,18.3108934916801,17.8218188002482,18.5953962950443,59.6179239184941,49.3663025771001,51.8872710349112,52.3355147907047,50.2413287806142,52.6896682203649,0.0688331835357533,0.0506368719291085,0.0556147857921793,0.0560149870920224,0.0575678922722215,0.057733544124257,1.20434386321701,1.96054296136933,1.60006330650877,1.47558159791118,1.26163745247614,1.50043383629649,10.468815659851,9.27669029285235,9.4777131254797,10.199474181487,10.1277598861802,9.91009062917003,6.369493697,-8.66736211,-26.81709414
163,14.8048921591513,13.4294348775104,13.0609973656368,12.6498631662488,7.95797183374899,12.3806318804593,48.3159726815084,52.2735800700818,51.6899534345011,54.5085817613465,58.5047062835882,53.0585588462052,0.806999866067681,1.22940872730982,1.02874197980819,0.981989661921923,0.830953465021346,0.975618740025791,27.5591020412154,37.7828681366749,35.2298177695839,34.5120227035308,28.6936940628963,32.7555009427802,11.5154229014418,7.80204792931612,8.4139337867318,8.70334126858689,7.59507940807674,8.80596505883066,81.5881973898512,80.0049856990036,81.4401625383664,82.9336567748244,87.8548470898102,82.7643698983712,46.4553841871987,37.3279859163704,39.430837187276,38.5989290600698,34.8883072855643,39.3402887272958,1.72737276675032,3.8801410723898,2.85791110511584,2.66782880887946,2.29223082299354,2.68509691522579,3.43390508320202,6.43603917113272,5.31245395220914,4.49666597971503,4.24424719902834,4.78466227705745,23.6439633405592,18.4368647271432,19.278481614812,20.2460598300113,19.8563890359746,20.2923517097001,57.1111652515683,49.0922554802064,51.5134839363092,49.1476416635086,49.6367379368729,51.3002568536931,0.0662599996053722,0.0488088658180925,0.0552112647913894,0.0466339957990943,0.0562309550587367,0.054629016214537,1.24523774082004,1.98365194571964,1.57362867520802,1.44494829254544,1.25639764187513,1.50077285923365,11.5050340200698,9.87471943171009,10.2460564950765,11.1160203916192,11.9682927354985,10.9420246147948,37.07370053,-20.29439702,-15.57168454
164,15.5379585133313,15.4548505145413,14.6209877897675,15.5527989062387,9.8817574962301,14.2096706440218,47.3770149473366,47.9109240434125,48.7538376707441,48.9045198990789,54.3443541152904,49.4581301351725,0.799531608747678,1.23457190975577,1.04060328761705,0.830072076135374,0.794102967310506,0.939776369913275,26.7509065845664,38.3005755683243,35.8704560516131,33.9494275632662,26.1013503698188,32.1945432275177,11.5323619568307,8.16823674647479,8.45877970055568,8.68135763486457,7.65388544406348,8.89892429655785,81.3374077172928,77.609289042083,80.0354573158002,80.6420782914687,85.7607083837446,81.0769881500779,48.1270763344777,40.8928517222072,41.8624626882061,44.3035233621274,38.007216861298,42.6386261936633,1.74157713524828,3.95834444928779,2.91596328541433,2.61534212104089,2.3337830213977,2.7130020024778,3.15426051096893,6.45061253372627,5.63631822889024,4.19843849801409,3.98502318155176,4.68493059063026,24.1879062282551,18.5360641833059,19.1981797904271,20.2644399114759,19.735337679283,20.3843855585494,56.6979457691954,49.2877078451792,51.7853379713605,52.2213894901182,50.0657498883744,52.0116261928455,0.0612714342785655,0.0473704630486202,0.0547917585720687,0.0525905840203357,0.0548410559585653,0.0541730591756311,1.22287032901678,2.00465253557823,1.51321036732844,1.41479072629449,1.26354221342791,1.48381323432917,11.3361998494182,8.97160633141922,9.42227627898093,10.3723055927236,11.0844109089047,10.2373597922893,24.2010565,-20.79534973,-17.02409213
165,12.7434575426223,13.928287231957,13.2127503047143,13.1120374589039,7.36751698979847,12.0728099055992,53.3201328358107,50.5196653775484,50.5095494453826,52.6718562254627,58.6852506368033,53.1412909042015,0.805659325510784,1.29435555954847,1.10306825702016,0.945437302684739,0.82561701008468,0.994827490969767,25.6141774764623,42.2968867515518,35.5327954959224,34.6999184927558,26.6824491908738,32.9652454815132,11.30057046555,7.61438348722922,8.42621058851112,9.17780239444671,7.61117786578846,8.82602896030511,83.6351288678721,78.5874900751688,80.8118021383259,82.2069030498396,88.3053294388807,82.7093307140174,41.1557182007866,37.3017454286639,38.9700398154968,39.1866641024078,34.1646614972442,38.1557658089199,1.67129938952761,4.30399881456422,3.56851416985865,2.89092114365012,2.52059839983861,2.99106638348784,3.37282285505296,7.68601086735863,5.75187180101523,4.71219718156622,4.5478958561489,5.21415971222839,23.8867975267058,16.982644124249,18.5708771785193,19.0837758479818,18.7897074546981,19.4627604264308,54.6265365455582,48.9090944923469,51.2587981226532,49.5992924863645,49.6578281055322,50.810309950491,0.0623980147129013,0.048788685111385,0.0547915648061443,0.0466827823234971,0.0548404139774181,0.0535002921862692,1.2413792207201,2.01260204632747,1.74394219360465,1.41351410437789,1.25167750648107,1.53262301430224,12.714338853459,8.33867515439777,9.93451707630316,10.3701718281216,11.238844802483,10.5193095429529,43.69976994,-31.87952143,-1.553778531
166,13.1339117171025,13.2817362272816,12.6034878361449,10.9884034035713,7.64605006171115,11.5307178491623,50.5755931994046,52.7660146419349,52.021367348456,57.0925324093593,58.1110085163199,54.113303223095,0.801385591543093,1.25799052806656,1.0870268202999,0.95367515034705,0.832924703761586,0.986600558803637,25.1574914979261,38.6086673983603,34.0323324643042,33.6826796794615,26.750810346673,31.646396277345,10.6683469562816,7.93377306411018,8.44314756045026,8.59341947652407,7.63338716194129,8.65441484386148,83.1511136323734,79.6845428795405,81.6308050916931,84.2221010424301,87.8759892465375,83.3129103785149,43.9232961640859,36.255666041439,38.2413841301955,35.0960978966818,34.5415514407982,37.6115991346401,1.79423270237563,4.04517607183033,3.27199038699071,2.80039442837868,2.36540023289057,2.85543876449318,3.4397238737789,7.13118096757381,5.63523379138061,4.72785091746744,4.49241165957346,5.08528024195484,22.7516800185331,17.6490439869974,18.8366224874313,19.3492556435144,19.1903064501089,19.555381717317,57.9778741363266,49.3445955011125,51.8605102696545,49.5427773432183,49.9813871516679,51.741428880396,0.0662362193335356,0.0486459457451148,0.0550908099687299,0.0477252227697597,0.0558318666974321,0.0547060129029144,1.24319047746666,1.99156293091924,1.64086141778242,1.43908162365697,1.25238031486612,1.51341535293828,11.4648601833469,9.26548123720818,10.4118485203474,10.9351465279504,11.7079209608577,10.7570514859421,25.47529895,-62.53398587,2.054126819
167,14.6675952020336,15.192392092007,14.5294410970575,13.2953906213868,8.30400886745707,13.1977655759884,48.8068395207002,47.4866710026404,48.4683106814013,53.7873326937478,57.5303071748701,51.215892214672,0.807730369219025,1.38199135122544,1.18015330471272,0.933247092512975,0.834959892397185,1.02761640201347,27.5412337067045,42.4107425175307,36.8843511883139,35.9209176017197,30.7366082343732,34.6987706497284,11.333441105246,8.08016425767198,8.41926820091261,8.23436597217475,7.6020743765262,8.73386278250631,81.7943606428267,76.9831215749032,79.2857648004234,81.6143041861041,86.9309812108225,81.321706483016,45.8744642946637,39.4239930045315,41.0396698028335,38.3070042474832,35.2696680202935,39.9829598739611,1.75041931904621,4.49649555693301,3.71734188343706,2.62833220995049,2.36221421782774,2.9909606374389,3.62493829045196,8.0620083886602,6.18104818540379,4.99391827363922,4.93296635668544,5.55897589896812,23.0807580387959,17.9493708444636,18.4144489214432,18.7148686916832,18.5538989548411,19.3426690902454,55.4943031095707,48.3050580630823,50.4318894466835,51.1391184693632,49.6141530324972,50.9969044242394,0.0603047829374792,0.0470451076445711,0.0553356258062124,0.0510936809097148,0.0566429853329929,0.0540844365261941,1.25321646227764,2.06732214421082,1.86409944233196,1.33996338585665,1.19277112744767,1.54347451242495,11.3772822724795,8.78968607135593,9.25652460784765,10.1850170478199,10.3250350116226,9.9867090022251,29.39967569,-31.43860533,-15.16363105
168,13.6195776526769,14.2865274236229,13.3258447498774,13.2780764176286,8.29574462513009,12.5611541737872,49.717169718638,49.9758784516487,50.143574829117,52.6006605565924,57.062517597714,51.899960230742,0.809709205951916,1.26481455090044,1.10580920010727,0.885388664165661,0.822821044528255,0.977708533130708,27.1151571251871,42.5567788859399,37.1475953680992,35.5811402940596,30.3948129300738,34.5590969206719,11.6875626361404,7.68856535019555,8.34056674368749,8.2397032211138,7.49887387661077,8.6910543655496,82.420061622122,78.3260280291418,80.7966786562144,82.0705272984884,86.7112792731704,82.0649149758274,43.492132782022,38.2966739928013,39.2650993160921,39.3985895125803,35.1542707257165,39.1213532658424,1.82874690025519,4.05700158999072,3.30819798491541,2.59567475021173,2.31648018235647,2.8212202815459,3.6144722521003,7.35175445044976,6.08285224766359,4.89436769145198,4.82701663360454,5.35409265505403,23.4203742035595,17.2235476958781,17.9492771051123,18.4177394960907,17.8526735481594,18.97272240976,56.2077304770565,48.7890273487377,51.0954557841498,51.8568563040169,49.9115481399741,51.572123610787,0.0631247413374912,0.0485159993790679,0.0555426632359846,0.0552102133988415,0.0573289373501242,0.0559445109403019,1.29141092589499,2.02882322697788,1.64719305053283,1.37670906501067,1.20846737742376,1.51052072916802,11.444781619416,8.36589483456247,9.71263676456097,10.0864408924118,9.97450600624542,9.91685202343934,17.01290784,-26.28157971,23.35171709
169,14.2277038219291,14.0111946985501,13.630205098286,11.017088737524,8.00161323004893,12.1775611172676,48.1340225846137,49.6811290980505,49.9452052537559,57.0138505836263,57.8330985658699,52.5214612171833,0.804246158288327,1.25558684234437,1.05716886770061,0.986152851543806,0.844552478433696,0.989541439662163,25.3892958486402,39.5080438641483,37.1904495957552,35.4943264190749,27.1866928969604,32.9537617249158,11.0801138176278,7.78313447248844,8.34313102449907,8.1708920394485,7.50223639454893,8.57590154972254,82.4965476568542,78.9206330868934,80.4243889591481,83.590845180998,87.604853431849,82.6074536631485,47.123978413229,38.6547106482332,40.6540607541058,34.5244308825961,35.4384439495376,39.2791249295403,1.75883417640526,4.06733464351044,3.3190386521747,2.87195978956188,2.40308133799549,2.88404971992956,3.27892790506285,6.89255553065664,5.81953356410683,4.8353477257626,4.47084741481641,5.05944242808107,24.4687182262213,17.773997569049,18.8524658881408,18.6128409891077,19.2141896578092,19.7844424660656,58.0567319603905,49.5573071982971,52.1540380389077,49.7261309706116,49.9225177644497,51.8833451865313,0.0672777171797055,0.0485942178915776,0.0547429550249225,0.0513768039623606,0.0546793610822092,0.0553342110281551,1.2452876149327,1.97496349116172,1.60585730717681,1.46607904746634,1.25752535408238,1.50994256296399,11.8496665281856,8.9936570698063,8.45261790640762,10.3930624169018,11.7081777863562,10.2794363415315,18.55002315,-2.985403345,-23.02728164
170,11.8912658062005,13.8617273754123,13.3027922608352,11.6395276771018,8.76355070267768,11.8917727644455,53.4954085674572,51.1320321458255,50.9216790541687,55.8626551542503,56.392329868157,53.5608209579717,0.799842587178568,1.23476901576656,1.05910060773025,0.983278099071309,0.842119543268334,0.983821970603004,23.8506306538646,38.6716243841526,36.8724054347241,36.1717110971915,32.6192466818274,33.6371236503521,11.1865160624382,7.92848072774914,8.19420927464573,7.85916303569202,7.30695666816236,8.49506515373749,84.5359229038913,79.3075578248928,80.7489227449698,83.0111678883554,85.8983283751709,82.700379947456,41.1733264450107,37.8402158699934,39.4291182520186,35.3016209407109,35.5684860366777,37.8625535088823,1.73084619476369,3.9512892140491,3.41273450409667,2.87364066402155,2.42042252959062,2.87778662130433,3.29351121382267,6.49058061317542,5.91608795633689,5.03915077834131,4.76915587949078,5.10169728823341,24.5167875107152,18.0268384562345,18.2319650443095,18.0069406502153,18.27881278998,19.4122688902909,57.6315110104922,49.4515829258786,52.0079194512778,49.3640306133993,50.1924976050482,51.7295083212192,0.0681730455899073,0.0490666257116216,0.055584492468051,0.0492470123292176,0.0574675250738151,0.0559077402345225,1.25951759367962,1.98831261403723,1.6412719079651,1.44056182785807,1.24050181523641,1.51403315175529,12.7611937492912,9.36810540086123,9.34393195666306,10.1437723030273,9.90735623145794,10.3048719282601,22.709895,-16.44085068,-40.98231926
171,13.114921018824,14.1637495193186,13.2731786111923,10.9880029925798,7.98527592901472,11.9050256141859,50.6732948520627,48.5674024292823,49.1956548861136,56.3494680250777,57.4029692788085,52.437757894269,0.804072638112032,1.26475710561884,1.02679775501533,0.913427132292141,0.816092129793457,0.965029352166359,27.583579091713,41.0769681139562,35.4547498676137,35.0313008523886,29.958560233302,33.8210316317947,11.131643334453,7.75134116797615,8.21302068548622,8.27492274176952,7.33162389887575,8.54051036571213,82.9176736598689,78.4739713940961,80.9192333765822,84.4571437580507,87.2723554074014,82.8080755191999,43.6715139294818,39.4701960425813,40.5909883995261,36.5133600036451,35.3821023509548,39.1256321452378,1.78656082168124,4.16914565470749,3.21997050726686,2.56954461614343,2.35518353125571,2.82008102621095,3.62080712074666,7.55591331821682,5.73760625221656,4.78428552760919,4.69324627452905,5.27837169866366,22.2283732469524,17.0703817181372,18.0431483632628,19.0578049268324,17.994180210561,18.8787776931492,58.6755973623867,50.4614448860762,53.3990691483901,49.8165913299416,50.5987449585269,52.5902895370643,0.0686933784612928,0.0508846390891861,0.0562766403834123,0.0535067754196917,0.0597607348534077,0.0578244336413981,1.24546866250599,2.0163715490484,1.60060466709337,1.39872531698973,1.23490653260931,1.49921534564936,11.2171214539946,8.21353431484759,8.85727715180698,10.6382258008588,10.3122498230754,9.84768170891668,49.7461372,-46.37743192,-32.05021282
172,14.059562394256,14.7004729938589,14.8296008464527,12.4128019333987,11.716614811833,13.5438105959599,49.41014826761,48.4779659960583,49.1354631772468,55.5288002591216,50.9441673722083,50.699309014449,0.805589644644274,1.17701652134366,1.0804627467382,0.96937847659549,0.80637256620571,0.967763991105466,27.4762443575179,36.6561340573156,35.8842708170092,34.8567917654424,32.1114241382182,33.3969730271007,11.0424199792033,8.01854322798973,8.4724354621384,8.42671083004872,7.67179211913344,8.72638032370271,82.2043200888066,78.5047637836351,79.3456479857628,82.7127164920199,82.4175460454803,81.0369988791409,45.1596040758428,40.3813261346953,42.4065322533388,36.8404228977154,39.9857645505963,40.9547299824377,1.82429715642296,3.91975148298714,3.40478366570565,2.8084183497752,2.3927169184068,2.86999351465955,3.5607893593231,6.71195066216004,5.83307652194934,4.69748593869723,4.53580571386765,5.06782163919947,22.777543906311,16.9154136182413,18.2618655055957,19.5994501560864,18.3238863786827,19.1756319129834,57.6367401873317,50.3869214627657,53.2885658491681,47.2065296773414,50.9547844879145,51.8947083329043,0.0659622651266741,0.0522141368459227,0.0557427029853044,0.0431847284684539,0.0579917048009339,0.0550191076454578,1.25394182038356,1.96044091186047,1.69964472006507,1.47549774900183,1.27568118629407,1.533041277521,11.2072875965336,8.13617137029816,8.6557850769286,10.4507271924189,8.4984843902998,9.3896911252958,42.72179903,-35.76703867,-17.31694271
173,12.9793622686229,14.7217437342967,14.3832132341461,12.4658710146467,9.31736884059378,12.7735118184612,51.8047154278583,48.6500003437802,49.251244196233,53.9199918861742,54.8225554824436,51.6897014672979,0.802854836237136,1.20985253523233,1.15145413647443,0.887699054879758,0.845744272632895,0.97952096709131,26.9936534306649,37.5863571010663,36.4313646113895,35.2685142834706,32.3450216497837,33.724982215275,11.323819740389,8.16981191693677,8.5340823077538,8.48140049698511,7.75262906307364,8.85234870502767,83.340605679212,78.3174399424274,79.7091760470531,82.7854626576038,85.6911890514633,81.9687746755519,43.3615070352214,39.9463337767709,41.5767400938227,38.8301642220354,37.1949013324667,40.1819292920634,1.61771798660416,3.95176215695125,3.87706533807424,2.68909681165154,2.2849217072722,2.88411280011067,3.33657619030253,6.67971466220921,6.20386856110639,4.76617177862548,4.61784856724308,5.12083595189734,23.8181922899563,18.0669601931383,18.827113760266,19.2766665499053,19.1759724753507,19.8329810537233,57.8714305580224,49.4255560166965,51.9693423016478,50.7235010563992,50.2027392328851,52.0385138331302,0.0674242181567109,0.0514846433299552,0.0562375069173901,0.0571759699947886,0.0596310786845459,0.0583906834166781,1.19515955457482,2.012390018459,1.87731279043439,1.40010093865109,1.25997925009616,1.54898851044309,11.90367255541,8.82226281030428,9.02105189019793,10.3986089458913,10.2345261016286,10.0760244606864,33.33682429,-31.95097815,-29.36315735
174,15.9397080394898,13.4118369140911,12.9490104358094,12.6520505095322,8.3291350939041,12.6563481985653,47.659390999567,51.8073665611764,51.3761865859562,53.0314981847564,58.2424150060351,52.4233714674982,0.806262437740543,1.28539691004412,1.10570088990404,0.96406461378046,0.829527623004323,0.998190494894697,27.6414186762553,41.9987836253264,36.2675653589022,35.1353052020541,28.9313200108479,33.9948785746772,11.6316456718671,7.60758044577397,8.40586217865017,8.48915239573148,7.58449518233918,8.74374717487239,80.6168146366118,79.3286482149212,81.1681822192395,82.3991856861535,87.0805503929798,82.1186762299812,47.2852054101258,36.3755706392083,38.3996784838681,38.7141118020656,34.5358000218604,39.0620732714256,1.79597361020494,4.3644546879098,3.58792403144741,3.03895774177795,2.55397491472683,3.06825699721339,3.49058598777909,7.64917009051317,5.86725225617771,4.77873322580066,4.57535363189809,5.27221903843374,23.4713928752292,17.0852285106557,18.71743449994,19.554118218232,19.0106359669326,19.5677620141979,56.3177564347691,48.6182246645216,50.8592599916339,50.3224579031515,49.5506677305066,51.1336733449166,0.059996828744032,0.0489182609933547,0.0551878299104517,0.0496493019747574,0.0561533111087119,0.0539811065462615,1.25410515336348,1.9724015990495,1.74056020789652,1.48728340756725,1.34600363667237,1.56007080090982,11.1279955382667,8.51372328720336,10.0269677124448,10.5262024247117,11.3902113019502,10.3170200529154,30.95698154,-31.39599117,-32.29422567
175,16.0822925498818,13.1479924607587,12.8228891242159,10.8927174417908,8.29161359635077,12.2475010345996,47.5302532710643,52.1132601272738,51.5820563396017,56.2108480169332,56.4125115861402,52.7697858682027,0.797558200252053,1.23450178476734,1.09597973838603,0.877687919285659,0.838768659686953,0.968899260475608,26.9765785461404,38.2279559198868,35.8120707899097,35.0217247549534,31.4399387187222,33.4956537459225,11.6781208464161,7.7629918151814,8.45409247897487,8.14374094929473,7.6477391333418,8.73733704464177,81.0366667110703,79.9882281212746,81.3482710261338,84.3737006251999,86.7905739245471,82.7074880816452,48.7540220795117,36.8205342356566,39.1264641076012,36.3338783140841,35.6598492489319,39.3389495971571,1.61733825196131,4.08297218304368,3.57264317285069,2.74121267632827,2.331508801938,2.86913501722439,3.15505855859626,7.02507077842062,5.81163245990346,4.73541299229702,4.53735982261606,5.05290692236668,24.3602800061922,17.3574995830616,18.5952122956398,18.731821983135,18.8263915395896,19.5742410815237,57.2432826389277,49.2461077043557,51.7245845919552,51.8554879471663,50.0119168974456,52.0162759559701,0.0609023767880388,0.0502088648796224,0.0559642558555898,0.0580915176417156,0.0587257490674257,0.0567785528464785,1.19113869976739,2.01379980211951,1.73150633384814,1.39646374521449,1.22478150203765,1.51153801659743,11.5271698189982,9.02889247856806,9.71706059965596,10.4316742258419,10.5566939613395,10.2522982168807,35.05874676,-28.37263594,-33.4490562
176,14.2928855449838,14.2274083999073,13.8385574602085,13.8068256030236,8.08316215532401,12.8497678326894,49.6784254658658,49.7973590691882,50.0234293100171,52.9863000059273,57.5728198777354,52.0116667457468,0.804819597911688,1.29551970296013,1.19022562896046,1.01360672321627,0.844628090170757,1.02975994864386,26.7244589609104,37.6933856115349,35.466372823792,34.9033938570975,28.1378158133807,32.5850854133431,11.6023704040988,7.93329071429607,8.39628575428087,8.73357236642513,7.57193770478845,8.84749138877787,82.2548256673297,78.7139985663983,80.1801017931919,81.5889700808233,87.0873370892219,81.965046639393,45.2930930912448,38.460275538944,40.3720259138053,39.3387145733673,35.1997014220666,39.7327621078856,1.70158675929687,4.12131702140842,3.87264936630281,2.79533105462487,2.44975051277149,2.98812694288089,3.42695243512025,6.95599002168362,5.97984066730593,4.76499225197331,4.64701212098268,5.15495749941316,23.7507840727486,18.6937223320275,19.1522599268386,20.3159879427168,19.6661155684646,20.3157739685592,57.147699637696,48.6877363161755,50.9538306393916,48.3119938110208,49.8677562942174,50.9938033397003,0.065053487317157,0.0464606091970873,0.0544502450364645,0.038960562007615,0.0537095605623798,0.0517268928241407,1.24010800058902,2.00437732979224,1.92427722674938,1.42347119040058,1.23123292649479,1.5646933348052,11.7487072263135,9.71106683429215,10.1448959824908,10.9295217546492,10.6951539611188,10.6458691517729,11.0060608,-4.915688189,-7.928334355
177,14.9913938871252,13.8381952103537,13.5273089026744,10.847707791644,9.13885710853662,12.4686925800668,48.1917121885181,51.0814439845971,50.8876326620776,57.2200777371971,55.8663679613299,52.649446906744,0.810793351758709,1.32026000918373,1.07370165621999,0.92815777179906,0.854870028087689,0.997556563409835,27.3858649145043,39.7964217597228,36.3879032381368,35.5434180223934,31.025924394119,34.0279064657753,11.3592423297675,7.59557928806362,8.43963588326065,8.41968660508662,7.62878233181124,8.68858528759793,81.5009463652624,78.9229120543853,80.4850407509655,84.1754507827878,85.6580350024287,82.1484769911659,46.6600533051317,37.0835054382887,39.6767960923235,35.1221550499278,36.2671487256199,38.9619317222583,1.75437322035558,4.37674339404112,3.18254668308004,2.77620950733996,2.39915047369476,2.89780465570229,3.53343386431334,7.6002119252347,5.98860147654227,4.88707587882577,4.7681819047012,5.35550100992345,24.0180485442372,17.6277398634037,18.4576020613007,18.7894863022013,18.6189503551707,19.5023654252627,56.779372592665,49.5135054093881,52.0926736155107,48.5417707723701,50.2148431324079,51.4284331044684,0.0640857471722142,0.0478133516495231,0.0549772069630241,0.0500646858462458,0.0554554796306016,0.0544792942523217,1.25210230419355,2.01956321635826,1.59996886319806,1.40953185542141,1.23751906431264,1.50373706069679,11.5719574614624,9.08852084612395,8.87001919489003,10.532938888582,10.4285678599679,10.0984008502053,24.34611854,-24.63117767,-5.323430616
178,15.153071978205,13.9530204848562,13.5327270658646,10.9907610533987,8.24112085944099,12.3741402883531,49.012847697869,50.1223535110206,50.2421541643178,55.7385284522066,57.9019949478707,52.6035757546569,0.813341560134203,1.15868317215155,1.18840830353419,0.887478038634231,0.820654216247086,0.973713058140251,27.8332302217379,36.4070672267108,37.5344830153859,35.2578590618148,29.1084370577878,33.2282153166875,11.029122878153,7.78968137842265,8.32607392465203,8.31564355374059,7.47986957577088,8.58807826214782,81.2213820850777,79.2754819327403,80.6482029730957,84.2011708253739,87.4018648593238,82.5496205351223,44.6910679015711,38.8669997686345,40.3685003560677,36.2245265405478,35.5161085782126,39.1334406290067,1.84134247541034,3.79463100013568,3.92953712112302,2.6941743590396,2.23728442387576,2.89939387591688,3.60667335708355,6.4959442304413,6.60246688882452,4.75145395760065,4.50730115997951,5.19276791878591,22.9841413578683,17.5800919561113,18.5855030040461,18.7184366840325,18.811755223056,19.3359856450228,54.7758150243141,49.5582251903448,52.1533815416721,49.6259565915629,50.1899902090039,51.2606737113796,0.0558466561462446,0.0509906890475226,0.0558055340128769,0.0573101047887915,0.0581998752276496,0.055630571844617,1.31069895625328,2.01041326465729,1.87661811818525,1.38778570766139,1.19195341129344,1.55549389161013,11.5058836012479,8.72143950825026,8.83622184419141,10.4446136097175,11.5003337275349,10.2016984581884,35.59772213,-31.90263817,-26.20904735
179,16.5484300292134,12.7483602070653,12.3199163220821,13.8010846284637,7.23670619660419,12.5308994766857,46.5189629949725,53.397479147537,52.4463499457126,51.9490240394162,58.2322248877751,52.5088082030827,0.804892565620089,1.27856152354487,1.05763966750162,1.06011340239359,0.847267769857933,1.00969498578362,26.5711575945688,37.4764310162571,34.3004889006123,35.6870160813496,26.5260937817313,32.1122374749038,11.5285948075447,7.47877054610868,8.1396343696834,8.02759879998511,7.23539309521809,8.481998323708,80.3739544691386,80.2261050725325,81.6560549597423,80.8756095097322,88.1262631470882,82.2515974316468,49.1332361792594,35.4801879394239,38.0982076153703,39.0610987222615,34.4195241895971,39.2384509291824,1.72737915603614,4.18888782319819,3.13972464229931,2.86162818979658,2.41659145158983,2.86684225258401,3.36762057646387,7.18673391496938,5.68798893800812,5.027812626906,4.65203494587226,5.18443820044393,24.1922207657199,17.8568437506874,18.7531706404767,18.7934647437024,19.0645065773206,19.7320412955814,56.9777402563744,49.5412963534777,52.133193705576,48.8505962691777,49.9541245425817,51.4913902254375,0.0606278106501974,0.0479765619699728,0.0551348248627769,0.0445309255457213,0.0559776959099981,0.0528495637877333,1.22637998465119,1.98385580988756,1.59993674107011,1.45949990450882,1.22637241690793,1.49920897140512,11.2557102551361,9.48935269464543,9.92153073704256,10.1759475538718,11.3188759100984,10.4322834301589,25.34321701,-23.33861928,-14.06712544
